epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter
1,0.99151452,0.68863419,0.95509710,0.67569270,0.0010000000,63.3408,1,0
2,0.32566851,0.89270933,0.45866957,0.86397985,0.0010000000,63.1990,1,0
3,0.20186137,0.93600764,0.52148952,0.84571788,0.0010000000,63.1268,0,1
4,0.15328323,0.95367717,0.31211542,0.90239295,0.0010000000,63.3873,1,0
5,0.12016365,0.96657116,0.20893179,0.92506297,0.0010000000,63.3223,1,0
6,0.07107301,0.97675899,0.25771287,0.91624685,0.0010000000,63.0905,0,1
7,0.08991996,0.97118752,0.29876488,0.92191436,0.0010000000,63.3230,0,2
8,0.06763456,0.97787329,0.22930280,0.93136020,0.0010000000,63.1904,0,3
9,0.06915972,0.97866921,0.38892022,0.88287154,0.0010000000,63.3991,0,4
10,0.11593998,0.96370583,0.20386186,0.93828715,0.0010000000,63.2980,1,0
11,0.09065403,0.97277937,0.19609712,0.93954660,0.0010000000,63.2829,1,0
12,0.04750386,0.98392232,0.25489017,0.93954660,0.0010000000,63.2312,0,1
13,0.04335335,0.98567335,0.21109189,0.93198992,0.0010000000,63.2967,0,2
14,0.10828565,0.96911812,0.30776435,0.91435768,0.0010000000,63.1799,0,3
15,0.05790739,0.98248965,0.47418066,0.87468514,0.0010000000,64.1802,0,4
16,0.10664388,0.96832219,0.22519182,0.94017632,0.0010000000,63.1290,0,5
17,0.04568713,0.98615091,0.13752015,0.96032746,0.0010000000,63.5340,1,0
18,0.03412426,0.98933461,0.17038293,0.95780856,0.0010000000,64.1642,0,1
19,0.04197390,0.98678765,0.18463415,0.95403023,0.0010000000,63.2056,0,2
20,0.03401765,0.99013053,0.21961880,0.93450882,0.0010000000,63.5725,0,3
21,0.08878875,0.97039160,0.18363920,0.94773300,0.0010000000,63.1838,0,4
22,0.04450977,0.98615091,0.20526151,0.94332494,0.0010000000,63.2931,0,5
23,0.04184390,0.98503661,0.11888186,0.97103275,0.0010000000,63.0410,1,0
24,0.03039170,0.98933461,0.19982223,0.94899244,0.0010000000,63.5494,0,1
25,0.02604725,0.99060809,0.13056404,0.96914358,0.0010000000,63.2542,0,2
26,0.02401953,0.99172238,0.12865969,0.97229219,0.0010000000,63.3035,0,3
27,0.03652244,0.98726520,0.27427762,0.93891688,0.0010000000,63.0328,0,4
28,0.07042614,0.97819166,0.40002001,0.89735516,0.0010000000,64.3593,0,5
29,0.04609654,0.98631009,0.22506595,0.93073048,0.0001000000,63.0669,0,6
30,0.02133504,0.99347342,0.09896971,0.97607053,0.0001000000,63.3855,1,0
31,0.00824259,0.99761223,0.09675421,0.97481108,0.0001000000,63.3085,1,0
32,0.00621736,0.99793060,0.09776835,0.97544081,0.0001000000,63.2557,0,1
33,0.00606900,0.99856734,0.09857556,0.97418136,0.0001000000,63.2268,0,2
34,0.00570034,0.99840815,0.09681161,0.97544081,0.0001000000,63.5236,0,3
35,0.00545254,0.99872652,0.09754966,0.97481108,0.0001000000,63.2423,0,4
36,0.00351909,0.99920408,0.10001197,0.97481108,0.0001000000,63.1814,0,5
37,0.00358010,0.99936326,0.09674866,0.97670025,0.0000100000,63.5004,1,0
38,0.00283507,0.99968163,0.10112333,0.97607053,0.0000100000,63.5468,0,1
39,0.00405476,0.99888571,0.10448770,0.97481108,0.0000100000,63.2678,0,2
40,0.00334135,0.99920408,0.09682565,0.97481108,0.0000100000,63.0937,0,3
41,0.00450782,0.99920408,0.10579633,0.97481108,0.0000100000,63.1902,0,4
42,0.00320179,0.99920408,0.09788244,0.97670025,0.0000100000,63.2311,0,5
43,0.00325020,0.99952245,0.10565286,0.97355164,0.0000010000,63.0882,0,6
44,0.00377034,0.99936326,0.10373739,0.97418136,0.0000010000,63.2472,0,7
45,0.00265408,0.99920408,0.10077151,0.97544081,0.0000010000,63.1721,0,8
46,0.00394954,0.99872652,0.10221050,0.97607053,0.0000010000,63.7583,0,9
47,0.00309749,0.99936326,0.09705998,0.97670025,0.0000010000,64.2664,0,10
