epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter
1,1.22224549,0.61907036,1.32485763,0.61586902,0.0010000000,86.2037,1,0
2,0.65260975,0.79051258,1.25709759,0.63161209,0.0010000000,86.4368,1,0
3,0.42052431,0.86071315,0.99710385,0.68010076,0.0010000000,86.0582,1,0
4,0.34175824,0.88427252,0.50439419,0.85201511,0.0010000000,86.2538,1,0
5,0.25163329,0.91419930,0.55988831,0.80478589,0.0010000000,86.1939,0,1
6,0.19014861,0.93712194,0.88761724,0.77204030,0.0010000000,86.0945,0,2
7,0.15199135,0.95065266,0.39608553,0.85705290,0.0010000000,86.4193,1,0
8,0.15033607,0.94730977,0.23376014,0.91624685,0.0010000000,86.2661,1,0
9,0.12655944,0.95797517,0.34319830,0.89042821,0.0010000000,86.6627,0,1
10,0.12182141,0.96354664,0.29625643,0.90176322,0.0010000000,86.1788,0,2
11,0.14851024,0.94969755,0.23777185,0.92128463,0.0010000000,86.3593,0,3
12,0.07450291,0.97739573,0.28818461,0.92443325,0.0010000000,85.9992,0,4
13,0.07427523,0.97644062,0.29974477,0.91246851,0.0010000000,86.2038,0,5
14,0.09572346,0.97086915,0.24200742,0.92884131,0.0001000000,86.0313,0,6
15,0.03080017,0.99013053,0.12852364,0.96599496,0.0001000000,89.3456,1,0
16,0.01884544,0.99538364,0.12407281,0.96662469,0.0001000000,100.3349,1,0
17,0.01700109,0.99602038,0.11006913,0.97166247,0.0001000000,100.2943,1,0
18,0.01344477,0.99697549,0.11725824,0.96851385,0.0001000000,100.2592,0,1
19,0.01120454,0.99824897,0.12429166,0.96788413,0.0001000000,99.8626,0,2
20,0.01025531,0.99777141,0.12327571,0.96662469,0.0001000000,100.0222,0,3
21,0.01152202,0.99729386,0.11326466,0.97040302,0.0001000000,99.8979,0,4
22,0.00878877,0.99808978,0.12028263,0.96662469,0.0001000000,100.0288,0,5
23,0.00957311,0.99808978,0.12235130,0.96725441,0.0000100000,100.3208,0,6
24,0.00908711,0.99793060,0.10633043,0.97229219,0.0000100000,100.2336,1,0
25,0.00833440,0.99777141,0.12181440,0.96599496,0.0000100000,100.1180,0,1
26,0.00731782,0.99840815,0.12381117,0.96788413,0.0000100000,100.2645,0,2
27,0.00811154,0.99808978,0.12887796,0.96536524,0.0000100000,99.9964,0,3
28,0.00765761,0.99872652,0.11796667,0.96851385,0.0000100000,100.3673,0,4
29,0.00806222,0.99872652,0.12481696,0.96599496,0.0000100000,101.5200,0,5
30,0.00656287,0.99888571,0.11283381,0.96977330,0.0000010000,104.4381,0,6
31,0.00810218,0.99793060,0.11442903,0.97040302,0.0000010000,101.0815,0,7
32,0.00749591,0.99808978,0.12555837,0.96662469,0.0000010000,100.2524,0,8
33,0.00650812,0.99872652,0.11838988,0.96725441,0.0000010000,100.0105,0,9
34,0.00716850,0.99872652,0.11371355,0.97166247,0.0000010000,100.3144,0,10
