epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter
1,1.00319004,0.67398918,0.89164342,0.68261965,0.0010000000,64.2831,1,0
2,0.37709725,0.87949698,0.51654695,0.83186398,0.0010000000,63.2312,1,0
3,0.18982628,0.94205667,0.35788416,0.89294710,0.0010000000,63.2345,1,0
4,0.14727746,0.95383636,0.23272103,0.91057935,0.0010000000,63.2323,1,0
5,0.13463179,0.95654250,0.37588621,0.88853904,0.0010000000,63.2803,0,1
6,0.10275672,0.96736708,0.26344127,0.91750630,0.0010000000,63.2413,0,2
7,0.09069441,0.96959567,0.30930945,0.89168766,0.0010000000,63.4487,0,3
8,0.06039190,0.98089780,0.29508226,0.91246851,0.0010000000,63.3934,0,4
9,0.10420112,0.96784464,0.19471253,0.93513854,0.0010000000,63.3425,1,0
10,0.05425773,0.98583254,0.16258064,0.94773300,0.0010000000,63.3248,1,0
11,0.08504185,0.97357529,0.33636102,0.90743073,0.0010000000,63.6898,0,1
12,0.06730085,0.98042025,0.25278865,0.92569270,0.0010000000,63.2476,0,2
13,0.06309342,0.97962432,0.12095333,0.96032746,0.0010000000,63.3977,1,0
14,0.07899681,0.97548551,0.30737723,0.90994962,0.0010000000,63.3986,0,1
15,0.11141650,0.96513849,0.16519473,0.95465995,0.0010000000,63.3548,0,2
16,0.04693358,0.98583254,0.29186939,0.91498741,0.0010000000,63.1702,0,3
17,0.08325602,0.97309774,0.23486000,0.94017632,0.0010000000,63.2916,0,4
18,0.05205996,0.98121617,0.13117829,0.95528967,0.0010000000,63.3532,0,5
19,0.04183276,0.98662846,0.15947097,0.94647355,0.0001000000,63.2290,0,6
20,0.02069807,0.99426934,0.11435474,0.97040302,0.0001000000,63.3585,1,0
21,0.01217295,0.99681630,0.10787154,0.96977330,0.0001000000,63.3876,1,0
22,0.00768314,0.99793060,0.10659274,0.97040302,0.0001000000,63.2897,1,0
23,0.00739731,0.99777141,0.10670343,0.97103275,0.0001000000,63.4913,0,1
24,0.00606742,0.99808978,0.11642435,0.96977330,0.0001000000,64.3220,0,2
25,0.00452057,0.99888571,0.10267049,0.97166247,0.0001000000,63.3824,1,0
26,0.00489907,0.99872652,0.10535520,0.97229219,0.0001000000,63.2004,0,1
27,0.00561678,0.99824897,0.10300180,0.97292191,0.0001000000,63.3541,0,2
28,0.00459852,0.99920408,0.10914750,0.97166247,0.0001000000,63.4011,0,3
29,0.00417579,0.99904489,0.11140205,0.97166247,0.0001000000,63.3865,0,4
30,0.00422061,0.99872652,0.09924628,0.97481108,0.0001000000,63.1658,1,0
31,0.00380014,0.99936326,0.10652815,0.97103275,0.0001000000,63.2025,0,1
32,0.00303012,0.99920408,0.10643780,0.97040302,0.0001000000,64.4274,0,2
33,0.00319400,0.99920408,0.09994215,0.97292191,0.0001000000,63.1631,0,3
34,0.00359899,0.99920408,0.11039013,0.97103275,0.0001000000,63.4898,0,4
35,0.00331513,0.99872652,0.10015329,0.97355164,0.0001000000,63.1498,0,5
36,0.00424842,0.99888571,0.13899049,0.96851385,0.0000100000,63.2263,0,6
37,0.00330705,0.99920408,0.12715707,0.96914358,0.0000100000,63.3191,0,7
38,0.00280439,0.99920408,0.12635478,0.96914358,0.0000100000,64.0097,0,8
39,0.00281140,0.99936326,0.13432559,0.96851385,0.0000100000,63.2430,0,9
40,0.00195207,0.99968163,0.12539894,0.96851385,0.0000100000,63.2504,0,10
