epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter
1,0.98391284,0.69516078,1.93445487,0.47103275,0.0010000000,105.5928,1,0
2,0.42696777,0.86326011,1.21708799,0.61460957,0.0010000000,105.2456,1,0
3,0.26530936,0.91563196,0.68342768,0.78085642,0.0010000000,105.1505,1,0
4,0.22166204,0.93059535,0.39034413,0.86083123,0.0010000000,106.2297,1,0
5,0.13934670,0.95590576,0.35618099,0.88035264,0.0010000000,105.5873,1,0
6,0.12014366,0.96163642,0.43221155,0.88161209,0.0010000000,105.9783,0,1
7,0.07941454,0.97580388,0.21321894,0.94143577,0.0010000000,105.0662,1,0
8,0.11218769,0.96434257,0.34770446,0.88413098,0.0010000000,105.4842,0,1
9,0.08034402,0.97612225,0.22638736,0.92947103,0.0010000000,105.2368,0,2
10,0.12521133,0.95940783,0.32934949,0.89294710,0.0010000000,106.1316,0,3
11,0.06158387,0.98201210,0.33102667,0.90680101,0.0010000000,104.9330,0,4
12,0.03886893,0.98790194,0.14806349,0.95403023,0.0010000000,105.6790,1,0
13,0.06677292,0.97978351,0.11605879,0.96662469,0.0010000000,105.7697,1,0
14,0.04446320,0.98726520,0.24623807,0.92758186,0.0010000000,105.7810,0,1
15,0.06694634,0.97835084,0.37708893,0.89294710,0.0010000000,105.9712,0,2
16,0.04732818,0.98631009,0.30722540,0.91372796,0.0010000000,105.2132,0,3
17,0.06959250,0.97803247,0.11504372,0.96536524,0.0010000000,105.8529,1,0
18,0.04811676,0.98583254,0.21751924,0.93261965,0.0010000000,105.7243,0,1
19,0.03642577,0.98901624,0.15361995,0.95151134,0.0010000000,105.3566,0,2
20,0.02737969,0.99204075,0.10346274,0.97355164,0.0010000000,105.4277,1,0
21,0.04548051,0.98487743,0.31418550,0.91750630,0.0010000000,105.5018,0,1
22,0.04615612,0.98471824,0.27696817,0.92065491,0.0010000000,105.5740,0,2
23,0.03884244,0.98837950,0.15503696,0.95591940,0.0010000000,105.1262,0,3
24,0.05236132,0.98328558,0.14991713,0.95277078,0.0010000000,104.9009,0,4
25,0.05787570,0.98248965,0.22423448,0.93639798,0.0010000000,105.8282,0,5
26,0.06216285,0.97962432,0.15625044,0.95340050,0.0001000000,105.4740,0,6
27,0.02253025,0.99331423,0.09077028,0.97921914,0.0001000000,105.7173,1,0
28,0.00891876,0.99856734,0.08406056,0.98173804,0.0001000000,105.3907,1,0
29,0.00976066,0.99793060,0.08095830,0.98299748,0.0001000000,105.5881,1,0
30,0.00711559,0.99808978,0.08010288,0.98299748,0.0001000000,106.1689,1,0
31,0.00629095,0.99872652,0.07872039,0.98384610,0.0001000000,105.8795,1,0
32,0.00549966,0.99952245,0.08256651,0.98488665,0.0001000000,105.7847,0,1
33,0.00530694,0.99888571,0.08394731,0.98488665,0.0001000000,105.4701,0,2
34,0.00601743,0.99824897,0.07899972,0.98491637,0.0001000000,105.3798,0,3
35,0.00433635,0.99904489,0.07986358,0.98491637,0.0001000000,105.6221,0,4
36,0.00343292,0.99920408,0.07678191,0.98488665,0.0001000000,105.3092,1,0
37,0.00314300,0.99936326,0.07921606,0.98488665,0.0001000000,105.4622,0,1
38,0.00311957,0.99936326,0.07863192,0.98504610,0.0001000000,105.8011,0,2
39,0.00368513,0.99888571,0.07539265,0.98494610,0.0001000000,107.4909,1,0
40,0.00398668,0.99904489,0.07937886,0.98488665,0.0001000000,103.6581,0,1
41,0.00324700,0.99904489,0.08021492,0.98488665,0.0001000000,103.6431,0,2
42,0.00291804,0.99936326,0.08333526,0.98425693,0.0001000000,102.6217,0,3
43,0.00290369,0.99888571,0.08912460,0.98299748,0.0001000000,102.7602,0,4
44,0.00198484,0.99984082,0.08390638,0.98362720,0.0001000000,110.0882,0,5
45,0.00194997,0.99984082,0.08791204,0.98299748,0.0000100000,131.1375,0,6
46,0.00249703,0.99952245,0.08440129,0.98491637,0.0000100000,130.2550,0,7
