stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_small_strided_silu_pool4mlp,small,strided,silu,pool4mlp,1,1,1.79671966,0.44985673,1.51578467,0.55730479,0.0010000000,10.7121,1,0,1,128
grid,scratch_small_strided_silu_pool4mlp,small,strided,silu,pool4mlp,1,2,1.23909654,0.60410697,1.34198159,0.56486146,0.0010000000,10.6661,1,0,1,128
grid,scratch_small_strided_silu_pool4mlp,small,strided,silu,pool4mlp,1,3,1.07465400,0.65584209,1.30628773,0.58249370,0.0010000000,10.4754,1,0,1,128
grid,scratch_small_strided_silu_pool4mlp,small,strided,silu,pool4mlp,1,4,0.93934200,0.69134034,0.95123753,0.68702771,0.0010000000,10.4466,1,0,1,128
grid,scratch_small_strided_silu_pool4mlp,small,strided,silu,pool4mlp,1,5,0.80254961,0.73575294,1.16199777,0.67569270,0.0010000000,10.8638,0,1,1,128
grid,scratch_small_strided_silu_pool4mlp,small,strided,silu,pool4mlp,1,6,0.74806199,0.75787966,1.10620497,0.66372796,0.0010000000,11.2468,0,2,1,128
grid,scratch_small_strided_silu_pool4mlp,small,strided,silu,pool4mlp,1,7,0.68808236,0.76870423,0.97343321,0.70843829,0.0010000000,11.2960,0,3,1,128
grid,scratch_small_strided_silu_pool4mlp,small,strided,silu,pool4mlp,1,8,0.63017774,0.79305954,0.91834625,0.71284635,0.0010000000,11.1868,1,0,1,128
grid,scratch_small_strided_silu_pool4mlp,small,strided,silu,pool4mlp,1,9,0.62138898,0.79512894,0.99681910,0.71284635,0.0010000000,11.1715,0,1,1,128
grid,scratch_small_strided_silu_pool4mlp,small,strided,silu,pool4mlp,1,10,0.56664046,0.81104744,1.59888707,0.59445844,0.0010000000,11.1505,0,2,1,128
grid,scratch_small_strided_silu_pool4mlp,small,strided,silu,pool4mlp,1,11,0.52522409,0.82855778,0.80785420,0.76889169,0.0010000000,11.1961,1,0,1,128
grid,scratch_small_strided_silu_pool4mlp,small,strided,silu,pool4mlp,1,12,0.49089722,0.83524355,0.75925940,0.79534005,0.0010000000,11.7132,1,0,1,128
grid,scratch_small_strided_silu_pool4mlp,small,strided,silu,pool4mlp,1,13,0.47958206,0.84399873,0.91923173,0.76448363,0.0010000000,10.9592,0,1,1,128
grid,scratch_small_strided_silu_pool4mlp,small,strided,silu,pool4mlp,1,14,0.43408850,0.85116205,0.91029205,0.72418136,0.0010000000,10.2864,0,2,1,128
grid,scratch_small_strided_silu_pool4mlp,small,strided,silu,pool4mlp,1,15,0.44833095,0.84893346,0.83719092,0.74874055,0.0010000000,10.9666,0,3,1,128
grid,scratch_small_strided_silu_pool4mlp,small,strided,silu,pool4mlp,1,16,0.41795260,0.86071315,0.82411504,0.74370277,0.0010000000,10.5962,0,4,1,128
grid,scratch_small_strided_silu_pool4mlp,small,strided,silu,pool4mlp,1,17,0.43977750,0.85291309,0.75629392,0.77959698,0.0010000000,10.5358,1,0,1,128
