stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,1,2.21870161,0.34734161,2.08144458,0.39420655,0.0010000000,10.9563,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,2,1.86389633,0.45670169,1.89396222,0.42380353,0.0010000000,10.8785,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,3,1.70692460,0.49092646,1.79081070,0.47418136,0.0010000000,10.4206,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,4,1.58949112,0.52722063,1.68767450,0.49181360,0.0010000000,10.2243,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,5,1.52183640,0.54266157,1.52906447,0.56108312,0.0010000000,10.7133,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,6,1.41601728,0.57338427,1.76934902,0.51070529,0.0010000000,10.5283,0,1,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,7,1.38217635,0.58118434,1.55014026,0.51952141,0.0010000000,10.0461,0,2,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,8,1.32372347,0.60140083,1.51634841,0.56926952,0.0010000000,10.1360,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,9,1.28633275,0.60776823,1.75918527,0.49748111,0.0010000000,10.2490,0,1,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,10,1.22439375,0.62702961,1.38729008,0.62027708,0.0010000000,10.8431,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,11,1.21282568,0.63753582,1.51341776,0.59760705,0.0010000000,11.0940,0,1,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,12,1.14745010,0.64756447,1.35022690,0.63602015,0.0010000000,10.2159,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,13,1.12392942,0.66077682,1.33464605,0.63664987,0.0010000000,10.2176,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,14,1.06570844,0.67382999,1.32904536,0.63916877,0.0010000000,10.5861,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,15,1.05988674,0.67542184,1.28543062,0.65176322,0.0010000000,10.5413,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,16,1.04607580,0.68226679,1.34155863,0.64042821,0.0010000000,10.6276,0,1,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,17,0.98499664,0.69914040,1.46294354,0.62531486,0.0010000000,10.6649,0,2,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,18,0.98477907,0.69914040,1.17067993,0.68891688,0.0010000000,10.7358,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,19,0.97399984,0.70471188,1.20192770,0.67065491,0.0010000000,10.5104,0,1,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,20,0.96658371,0.70280166,1.29881038,0.64546599,0.0010000000,10.0786,0,2,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,21,0.90003113,0.72174467,1.26133168,0.65617128,0.0010000000,10.8399,0,3,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,22,0.88485207,0.72365489,1.20157287,0.67506297,0.0010000000,10.9714,0,4,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,23,0.88514899,0.72652022,1.30702418,0.64546599,0.0010000000,10.5263,0,5,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,24,0.88439691,0.73209169,1.24225797,0.67380353,0.0001000000,10.5989,0,6,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,25,0.77363607,0.76265521,1.09603595,0.70277078,0.0001000000,10.7399,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,26,0.75000706,0.77045527,1.07628379,0.70340050,0.0001000000,10.5228,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,27,0.73566440,0.78637377,1.07905721,0.70591940,0.0001000000,11.6980,0,1,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,28,0.72951248,0.78032474,1.05634975,0.70906801,0.0001000000,10.3049,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,29,0.72241956,0.77936963,1.06342815,0.70151134,0.0001000000,10.3926,0,1,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,30,0.71824237,0.78271251,1.05500952,0.70780856,0.0001000000,10.6682,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,31,0.70712721,0.78939828,1.04531794,0.71032746,0.0001000000,10.6949,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,32,0.71554344,0.78748806,1.06100263,0.70214106,0.0001000000,11.1505,0,1,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,33,0.70585724,0.78653295,1.06020091,0.70528967,0.0001000000,10.3219,0,2,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,34,0.68711493,0.79560649,1.06363460,0.70025189,0.0001000000,10.7425,0,3,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,35,0.70843040,0.78876154,1.05706623,0.70906801,0.0001000000,10.5105,0,4,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,36,0.69052800,0.79879019,1.04362058,0.70780856,0.0001000000,11.1344,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,37,0.69247393,0.79640242,1.04956938,0.70528967,0.0001000000,10.4989,0,1,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,38,0.68401254,0.79592486,1.03485300,0.70906801,0.0001000000,10.0220,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,39,0.68865809,0.79258198,1.04224405,0.70591940,0.0001000000,10.9354,0,1,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,40,0.68450480,0.79719834,1.04218286,0.71284635,0.0001000000,10.0441,0,2,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,41,0.67911276,0.79990449,1.03960254,0.70654912,0.0001000000,10.0493,0,3,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,42,0.67538391,0.78939828,1.05076988,0.70969773,0.0001000000,10.2868,0,4,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,43,0.66288199,0.80101878,1.04613248,0.70717884,0.0001000000,10.7101,0,5,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,44,0.67274141,0.79146769,1.04276915,0.70591940,0.0000100000,10.4758,0,6,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,45,0.65608632,0.80324737,1.02419476,0.71851385,0.0000100000,10.3007,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,46,0.65681841,0.80165552,1.02075387,0.72040302,0.0000100000,10.4638,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,47,0.65916071,0.80404330,1.01932792,0.71536524,0.0000100000,10.2190,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,48,0.65785693,0.80054123,1.02902769,0.71410579,0.0000100000,9.8548,0,1,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,49,0.65799499,0.80468004,1.01542304,0.71851385,0.0000100000,10.6967,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,50,0.64543872,0.80850048,1.01001727,0.71158690,0.0000100000,10.2676,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,51,0.64380662,0.80595352,1.01856569,0.71410579,0.0000100000,10.1045,0,1,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,52,0.65491778,0.80531678,1.01911408,0.71725441,0.0000100000,9.9275,0,2,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,53,0.65359820,0.80356574,1.01255721,0.71536524,0.0000100000,10.2436,0,3,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,54,0.65797352,0.80468004,1.01583855,0.71977330,0.0000100000,9.8648,0,4,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,55,0.64319479,0.80722700,1.01569117,0.71599496,0.0000100000,10.0485,0,5,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,56,0.66169142,0.80229226,1.01632997,0.71725441,0.0000010000,10.1528,0,6,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,57,0.65600227,0.80404330,1.00515598,0.72103275,0.0000010000,10.7629,1,0,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,58,0.64377746,0.80945559,1.00762757,0.71725441,0.0000010000,10.4111,0,1,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,59,0.64629083,0.80404330,1.02136853,0.71536524,0.0000010000,10.1093,0,2,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,60,0.65560665,0.80340656,1.01287716,0.71284635,0.0000010000,10.3311,0,3,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,61,0.65848065,0.80674944,1.01646265,0.71599496,0.0000010000,10.0391,0,4,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,62,0.64073362,0.81263929,1.01097538,0.71410579,0.0000010000,10.0342,0,5,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,63,0.65276120,0.80245145,1.01062168,0.72166247,0.0000001000,10.1631,0,6,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,64,0.64340863,0.80802292,1.01867961,0.71284635,0.0000001000,10.2145,0,7,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,65,0.63956621,0.80818211,1.01761138,0.71599496,0.0000001000,10.2422,0,8,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,66,0.64570178,0.81088825,1.02510160,0.71473552,0.0000001000,9.9331,0,9,1,128
grid,scratch_base_strided_relu_gap,base,strided,relu,gap,2,67,0.63669069,0.81502706,1.01920022,0.71158690,0.0000001000,10.1146,0,10,1,128
