stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,1,1.99763974,0.38490926,1.58446047,0.48047859,0.0010000000,11.1142,1,0,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,2,1.40846806,0.54568609,1.38017084,0.57178841,0.0010000000,10.3744,1,0,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,3,1.23953853,0.60203757,1.34959509,0.59005038,0.0010000000,10.5941,1,0,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,4,1.07279742,0.65361350,1.21999238,0.62405542,0.0010000000,12.5893,1,0,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,5,0.98468841,0.68163005,1.11687237,0.65554156,0.0010000000,12.6045,1,0,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,6,0.89713808,0.70932824,1.01125888,0.69521411,0.0010000000,11.9947,1,0,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,7,0.80162621,0.73734479,1.06878839,0.68073048,0.0010000000,12.9156,0,1,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,8,0.79676520,0.73623050,1.30969858,0.58816121,0.0010000000,12.7343,0,2,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,9,0.77523296,0.73766316,0.90685051,0.70843829,0.0010000000,12.4202,1,0,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,10,0.73572729,0.75390003,0.85435507,0.74874055,0.0010000000,12.9670,1,0,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,11,0.63059796,0.79019421,0.85825791,0.74748111,0.0010000000,12.1700,0,1,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,12,0.64349294,0.78541866,0.75975455,0.76952141,0.0010000000,12.6408,1,0,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,13,0.60229234,0.79751671,0.93242169,0.72355164,0.0010000000,13.4872,0,1,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,14,0.62004013,0.79083095,0.78744666,0.77833753,0.0010000000,13.3165,0,2,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,15,0.59356105,0.80054123,0.86004870,0.74118388,0.0010000000,12.1862,0,3,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,16,0.56885620,0.81550462,0.74726786,0.78526448,0.0010000000,11.6375,1,0,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,17,0.51722233,0.82903534,0.75126613,0.78463476,0.0010000000,11.5651,0,1,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,18,0.50753465,0.83269659,0.78316484,0.77455919,0.0010000000,11.3310,0,2,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,19,0.49061109,0.83747214,0.75095104,0.77455919,0.0010000000,12.6729,0,3,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,20,0.49764691,0.83460681,0.91320470,0.73614610,0.0010000000,11.1778,0,4,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,21,0.46902805,0.84670487,0.71272822,0.78589421,0.0010000000,11.2210,1,0,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,22,0.42141929,0.85912130,0.82032119,0.75314861,0.0010000000,10.5610,0,1,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,23,0.41241975,0.86326011,0.76308294,0.77770781,0.0010000000,10.1427,0,2,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,24,0.47791321,0.83747214,0.83604742,0.76070529,0.0010000000,10.6379,0,3,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,25,0.42703232,0.85768863,0.84201128,0.75377834,0.0010000000,10.5532,0,4,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,26,0.40597358,0.86389685,0.69167393,0.79848866,0.0010000000,11.0177,1,0,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,27,0.39217174,0.86771729,0.84796989,0.77267003,0.0010000000,10.8752,0,1,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,28,0.41053647,0.85641515,0.69617248,0.79722922,0.0010000000,10.6145,0,2,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,29,0.35976260,0.88124801,0.75200601,0.78400504,0.0010000000,11.3516,0,3,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,30,0.41121607,0.86310092,0.67410773,0.81108312,0.0010000000,10.4372,1,0,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,31,0.32149195,0.89382362,0.71885351,0.79974811,0.0010000000,10.7414,0,1,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,32,0.38728999,0.87137854,0.76270501,0.80478589,0.0010000000,10.4318,0,2,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,33,0.37680387,0.87265202,0.85177206,0.77204030,0.0010000000,10.3091,0,3,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,34,0.31011201,0.89764406,0.72022694,0.81926952,0.0010000000,10.6281,0,4,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,35,0.36856235,0.87185610,0.70416086,0.82556675,0.0010000000,12.0750,0,5,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,36,0.31980820,0.89525629,0.80164275,0.78463476,0.0001000000,10.3800,0,6,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,37,0.26756849,0.91006049,0.64607127,0.82241814,0.0001000000,11.0572,1,0,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,38,0.23487677,0.92295447,0.64682586,0.82997481,0.0001000000,11.6671,0,1,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,39,0.22662592,0.92470551,0.65655771,0.82808564,0.0001000000,10.5137,0,2,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,40,0.21976068,0.92390958,0.63809470,0.83438287,0.0001000000,10.7608,1,0,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,41,0.22143911,0.92136262,0.62760031,0.83438287,0.0001000000,10.8214,1,0,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,42,0.22341726,0.92757084,0.65831236,0.82997481,0.0001000000,10.6048,0,1,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,43,0.22313992,0.92390958,0.62231161,0.83690176,0.0001000000,10.9725,1,0,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,44,0.21343235,0.92916269,0.61641089,0.84508816,0.0001000000,10.6779,1,0,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,45,0.21676594,0.92566062,0.63113360,0.84256927,0.0001000000,10.8789,0,1,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,46,0.20772384,0.92661573,0.68258521,0.82808564,0.0001000000,11.1977,0,2,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,47,0.19951535,0.93266476,0.65495287,0.83249370,0.0001000000,10.5436,0,3,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,48,0.20068801,0.92820758,0.65021867,0.83564232,0.0001000000,12.8877,0,4,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,49,0.20246923,0.93170965,0.64055003,0.83816121,0.0001000000,10.7019,0,5,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,50,0.20085895,0.93202802,0.62117416,0.84508816,0.0000100000,12.4359,0,6,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,51,0.19170274,0.93441579,0.63192585,0.84697733,0.0000100000,11.0738,0,7,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,52,0.19956856,0.93059535,0.63394167,0.84130982,0.0000100000,10.9055,0,8,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,53,0.19745594,0.93696275,0.62701390,0.84382872,0.0000100000,10.5351,0,9,1,128
grid,scratch_small_strided_relu_pool4mlp,small,strided,relu,pool4mlp,2,54,0.19254295,0.93568927,0.63466850,0.84068010,0.0000100000,10.3035,0,10,1,128
