stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_deep_maxpool_silu_gap,deep,maxpool,silu,gap,1,1,2.06041873,0.38061127,1.90284318,0.40302267,0.0010000000,12.2903,1,0,1,128
grid,scratch_deep_maxpool_silu_gap,deep,maxpool,silu,gap,1,2,1.60783433,0.51241643,1.63320191,0.55100756,0.0010000000,10.9722,1,0,1,128
grid,scratch_deep_maxpool_silu_gap,deep,maxpool,silu,gap,1,3,1.42301519,0.57959249,1.60824891,0.53841310,0.0010000000,11.0395,1,0,1,128
grid,scratch_deep_maxpool_silu_gap,deep,maxpool,silu,gap,1,4,1.30436426,0.59614772,1.47063500,0.57367758,0.0010000000,11.2585,1,0,1,128
grid,scratch_deep_maxpool_silu_gap,deep,maxpool,silu,gap,1,5,1.16854702,0.64438077,1.39830306,0.58942065,0.0010000000,10.7042,1,0,1,128
grid,scratch_deep_maxpool_silu_gap,deep,maxpool,silu,gap,1,6,1.09954349,0.66316460,1.51869785,0.58816121,0.0010000000,11.2772,0,1,1,128
grid,scratch_deep_maxpool_silu_gap,deep,maxpool,silu,gap,1,7,1.05016774,0.67971983,1.62301943,0.53085642,0.0010000000,10.5884,0,2,1,128
grid,scratch_deep_maxpool_silu_gap,deep,maxpool,silu,gap,1,8,0.97902271,0.69086278,1.38514673,0.57178841,0.0010000000,10.7465,1,0,1,128
grid,scratch_deep_maxpool_silu_gap,deep,maxpool,silu,gap,1,9,0.95012309,0.70646291,1.43574644,0.57178841,0.0010000000,11.1899,0,1,1,128
grid,scratch_deep_maxpool_silu_gap,deep,maxpool,silu,gap,1,10,0.87795943,0.72492837,1.23671693,0.66057935,0.0010000000,11.3360,1,0,1,128
grid,scratch_deep_maxpool_silu_gap,deep,maxpool,silu,gap,1,11,0.84047308,0.73241006,1.51929187,0.56926952,0.0010000000,10.8978,0,1,1,128
grid,scratch_deep_maxpool_silu_gap,deep,maxpool,silu,gap,1,12,0.80740723,0.74960204,1.33992101,0.61586902,0.0010000000,10.2245,0,2,1,128
grid,scratch_deep_maxpool_silu_gap,deep,maxpool,silu,gap,1,13,0.78575456,0.75708373,1.27001937,0.62279597,0.0010000000,10.5243,0,3,1,128
grid,scratch_deep_maxpool_silu_gap,deep,maxpool,silu,gap,1,14,0.72364784,0.77268386,1.29845189,0.61901763,0.0010000000,11.2100,0,4,1,128
