stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,1,2.23664176,0.32967208,2.08239827,0.35642317,0.0010000000,11.6014,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,2,1.84874197,0.45558739,1.77846890,0.46095718,0.0010000000,12.7252,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,3,1.65282759,0.51162050,1.65921634,0.50818640,0.0010000000,11.1726,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,4,1.55805426,0.54202483,1.84647398,0.44143577,0.0010000000,11.7435,0,1,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,5,1.40950256,0.58484559,1.69554820,0.49307305,0.0010000000,11.1477,0,2,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,6,1.34875832,0.59216810,1.58237052,0.53904282,0.0010000000,10.9788,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,7,1.25509212,0.62320917,1.52549348,0.55982368,0.0010000000,10.7704,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,8,1.22604816,0.62655205,1.46017628,0.58438287,0.0010000000,10.9742,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,9,1.16160923,0.64867876,1.61003410,0.54282116,0.0010000000,10.6752,0,1,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,10,1.13406544,0.65488698,1.39438419,0.56863980,0.0010000000,10.9935,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,11,1.07958106,0.67160140,1.32448488,0.60075567,0.0010000000,10.8748,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,12,1.05650258,0.67876472,1.37506590,0.61523929,0.0010000000,10.8388,0,1,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,13,1.03577229,0.68035657,1.43717369,0.55919395,0.0010000000,11.1734,0,2,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,14,0.96951171,0.70725883,1.26368731,0.62846348,0.0010000000,10.8994,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,15,0.97735200,0.69229545,1.24602688,0.66309824,0.0010000000,11.1726,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,16,0.92466107,0.71680993,1.38347369,0.60579345,0.0010000000,10.8785,0,1,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,17,0.89422725,0.73416110,1.28620216,0.63916877,0.0010000000,11.6570,0,2,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,18,0.89336334,0.72524674,1.29686127,0.62720403,0.0010000000,10.9215,0,3,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,19,0.89467807,0.72269978,1.36713635,0.61397985,0.0010000000,10.9524,0,4,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,20,0.87275541,0.72970392,1.37329826,0.57493703,0.0010000000,10.6551,0,5,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,21,0.85278252,0.74100605,1.13661580,0.69332494,0.0010000000,11.3083,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,22,0.84544656,0.73575294,1.50769072,0.61209068,0.0010000000,11.3052,0,1,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,23,0.92028838,0.72333652,1.38294576,0.63098237,0.0010000000,10.8881,0,2,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,24,0.83291906,0.73957338,1.13145349,0.68387909,0.0010000000,10.9240,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,25,0.81698653,0.74530404,1.16665669,0.66939547,0.0010000000,11.0398,0,1,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,26,0.78493494,0.75342248,1.18306245,0.68136020,0.0010000000,10.9718,0,2,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,27,0.77722502,0.75628781,1.19774065,0.64987406,0.0010000000,11.5392,0,3,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,28,0.77471771,0.75405922,1.18520190,0.65239295,0.0010000000,11.1312,0,4,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,29,0.73396238,0.76663483,1.13892996,0.67884131,0.0010000000,11.2091,0,5,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,30,0.75757224,0.75994906,1.15686565,0.68765743,0.0001000000,10.6804,0,6,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,31,0.65717718,0.79258198,1.00629774,0.71914358,0.0001000000,10.7332,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,32,0.62014882,0.80340656,1.00612833,0.72103275,0.0001000000,11.0530,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,33,0.61889393,0.81136581,1.00908729,0.72166247,0.0001000000,11.0341,0,1,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,34,0.60646526,0.81630054,1.00476675,0.71347607,0.0001000000,11.0874,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,35,0.61201807,0.80897803,0.97782302,0.71788413,0.0001000000,11.0979,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,36,0.60461260,0.80961477,1.01933669,0.70465995,0.0001000000,10.6505,0,1,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,37,0.59574892,0.81375358,0.98788793,0.72229219,0.0001000000,10.6696,0,2,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,38,0.58768733,0.81932506,0.96127687,0.72984887,0.0001000000,11.3387,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,39,0.60641352,0.81343521,0.99043578,0.73047859,0.0001000000,11.0629,0,1,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,40,0.59516056,0.81152499,0.96574208,0.71473552,0.0001000000,10.9547,0,2,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,41,0.58709835,0.81725565,0.97122956,0.72544081,0.0001000000,10.7667,0,3,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,42,0.57670749,0.82155365,0.95820223,0.71788413,0.0001000000,11.2263,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,43,0.57827608,0.81645973,0.97634685,0.71599496,0.0001000000,11.3590,0,1,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,44,0.58231479,0.82091691,0.97048858,0.72607053,0.0001000000,11.4504,0,2,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,45,0.56811564,0.81884750,0.95597037,0.73110831,0.0001000000,10.8482,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,46,0.57123003,0.82871697,0.98476261,0.71851385,0.0001000000,11.1038,0,1,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,47,0.56156557,0.83030882,0.93727981,0.73677582,0.0001000000,11.1637,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,48,0.57133895,0.82425979,0.96023053,0.72984887,0.0001000000,11.1423,0,1,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,49,0.55799452,0.83285578,0.92937729,0.73740554,0.0001000000,12.0029,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,50,0.56610319,0.82266794,0.94762883,0.72732997,0.0001000000,10.9245,0,1,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,51,0.55565111,0.82823941,0.94086557,0.73614610,0.0001000000,10.9970,0,2,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,52,0.55790267,0.82887615,0.92655382,0.73425693,0.0001000000,10.9112,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,53,0.55260943,0.83078637,0.92228215,0.73929471,0.0001000000,10.9254,1,0,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,54,0.55752785,0.83190067,0.94039962,0.72858942,0.0001000000,11.3089,0,1,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,55,0.54321772,0.83333333,0.92957811,0.73425693,0.0001000000,11.1906,0,2,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,56,0.54945430,0.83269659,0.98646877,0.72040302,0.0001000000,11.1513,0,3,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,57,0.55694718,0.82792104,0.97850539,0.73047859,0.0001000000,11.4618,0,4,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,58,0.55627586,0.82712512,0.95292403,0.73173804,0.0001000000,12.8699,0,5,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,59,0.55119739,0.82505571,0.94296274,0.72921914,0.0000100000,11.3253,0,6,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,60,0.52950826,0.83970073,0.93582912,0.73740554,0.0000100000,11.5884,0,7,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,61,0.52883715,0.83731296,0.92762573,0.74181360,0.0000100000,10.7972,0,8,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,62,0.52653694,0.83858644,0.93625218,0.72921914,0.0000100000,10.9831,0,9,1,128
grid,scratch_base_maxpool_relu_gap,base,maxpool,relu,gap,1,63,0.52379765,0.84272525,0.93169794,0.72921914,0.0000100000,11.0930,0,10,1,128
