stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,1,2.13141511,0.34765998,1.79641265,0.44962217,0.0010000000,10.7266,1,0,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,2,1.43683683,0.53693091,1.50126180,0.52896725,0.0010000000,10.5310,1,0,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,3,1.26791312,0.59137217,1.26125242,0.61649874,0.0010000000,12.4528,1,0,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,4,1.10373779,0.64056033,1.28618393,0.61272040,0.0010000000,10.9318,0,1,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,5,1.01352600,0.67112385,1.22020280,0.60705290,0.0010000000,10.3331,1,0,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,6,0.93305675,0.68608723,1.11749536,0.66309824,0.0010000000,11.1299,1,0,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,7,0.83474641,0.71712830,1.17781857,0.64861461,0.0010000000,11.1887,0,1,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,8,0.79154236,0.73320599,1.03730345,0.68010076,0.0010000000,10.8906,1,0,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,9,0.75662755,0.74450812,0.97903097,0.70528967,0.0010000000,10.7206,1,0,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,10,0.77056986,0.73702642,1.00576780,0.68639798,0.0010000000,10.4644,0,1,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,11,0.71135311,0.75740210,0.85541558,0.74370277,0.0010000000,10.2727,1,0,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,12,0.63649986,0.79385546,0.83228158,0.73866499,0.0010000000,10.7350,1,0,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,13,0.59930764,0.79990449,0.84137408,0.74244332,0.0010000000,10.3309,0,1,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,14,0.58266689,0.80038204,1.07923983,0.70403023,0.0010000000,10.3633,0,2,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,15,0.61354569,0.79401465,0.79498704,0.73551637,0.0010000000,10.2548,1,0,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,16,0.52565130,0.83078637,1.25295551,0.67947103,0.0010000000,10.4696,0,1,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,17,0.55145474,0.81566380,0.85119924,0.73740554,0.0010000000,10.5563,0,2,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,18,0.53253449,0.81550462,0.86977465,0.74307305,0.0010000000,11.0302,0,3,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,19,0.55341164,0.81534543,0.88258565,0.73110831,0.0010000000,10.4479,0,4,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,20,0.51537106,0.82537408,0.88931719,0.74370277,0.0010000000,10.2159,0,5,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,21,0.46277181,0.84861509,0.76794047,0.77581864,0.0010000000,10.6938,1,0,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,22,0.45405605,0.84829672,0.80996006,0.75188917,0.0010000000,10.7181,0,1,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,23,0.44057681,0.85800700,0.85571961,0.73866499,0.0010000000,10.4956,0,2,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,24,0.47002500,0.83938236,0.74802061,0.77581864,0.0010000000,10.7689,1,0,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,25,0.45659350,0.84495384,0.72289219,0.78337531,0.0010000000,10.3651,1,0,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,26,0.41063014,0.86501114,0.74685592,0.78589421,0.0010000000,10.5441,0,1,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,27,0.39710022,0.87026425,0.90866492,0.76763224,0.0010000000,10.2365,0,2,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,28,0.38720913,0.86835403,0.91394635,0.74874055,0.0010000000,11.1349,0,3,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,29,0.36025349,0.87583572,0.79341526,0.79219144,0.0010000000,10.0760,0,4,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,30,0.38089786,0.86803566,0.70509405,0.80541562,0.0010000000,10.6400,1,0,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,31,0.33413065,0.88936644,0.73252781,0.79219144,0.0010000000,10.7281,0,1,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,32,0.38111828,0.87137854,0.80176867,0.77707809,0.0010000000,10.9424,0,2,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,33,0.37641443,0.87042343,0.80792261,0.76007557,0.0010000000,10.6311,0,3,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,34,0.32926193,0.88522763,0.74651580,0.78463476,0.0010000000,10.3438,0,4,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,35,0.37400693,0.86644381,0.75127921,0.81108312,0.0010000000,11.7927,0,5,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,36,0.33763872,0.88841133,0.80033170,0.77392947,0.0001000000,11.0357,0,6,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,37,0.26802699,0.90910538,0.66692499,0.82682620,0.0001000000,10.8348,1,0,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,38,0.23614219,0.92104425,0.67264367,0.82115869,0.0001000000,11.0733,0,1,1,128
grid,scratch_small_maxpool_relu_pool4mlp,small,maxpool,relu,pool4mlp,2,39,0.23802294,0.91929322,0.67867770,0.82052897,0.0001000000,10.6554,0,2,1,128
