stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,1,1.80342960,0.44062401,1.46666369,0.54848866,0.0010000000,10.8760,1,0,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,2,1.18205475,0.62543776,1.34958962,0.61146096,0.0010000000,9.9488,1,0,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,3,1.03232734,0.66746259,1.13796611,0.63161209,0.0010000000,9.8445,1,0,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,4,0.88215579,0.71426297,1.03351463,0.68010076,0.0010000000,10.2687,1,0,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,5,0.79798005,0.74243871,1.03482350,0.67128463,0.0010000000,10.3420,0,1,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,6,0.80708095,0.73416110,1.21234851,0.64546599,0.0010000000,10.9725,0,2,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,7,0.68127507,0.77825533,0.93212017,0.71095718,0.0010000000,10.4793,1,0,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,8,0.64284106,0.78701051,0.94607878,0.71914358,0.0010000000,9.6246,0,1,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,9,0.59805102,0.80133715,1.31765309,0.60705290,0.0010000000,11.5304,0,2,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,10,0.57743226,0.81439032,0.96533202,0.73677582,0.0010000000,10.2095,0,3,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,11,0.53373430,0.82569245,0.83300793,0.77078086,0.0010000000,9.9425,1,0,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,12,0.50438048,0.82983126,0.74269608,0.77455919,0.0010000000,11.2763,1,0,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,13,0.49168589,0.83683540,0.88172137,0.76574307,0.0010000000,10.7061,0,1,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,14,0.44702161,0.84941102,0.83599090,0.75188917,0.0010000000,12.1957,0,2,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,15,0.42688995,0.85768863,0.80142705,0.77833753,0.0010000000,11.8961,0,3,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,16,0.43230710,0.85402738,0.84750040,0.74433249,0.0010000000,11.7668,0,4,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,17,0.46239299,0.84622732,1.05452931,0.70591940,0.0010000000,13.9591,0,5,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,18,0.40156393,0.86469277,0.76639121,0.78463476,0.0001000000,13.9930,0,6,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,19,0.31219586,0.89398281,0.69017654,0.81108312,0.0001000000,13.6220,1,0,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,20,0.27221091,0.90862783,0.71788182,0.80730479,0.0001000000,12.7959,0,1,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,21,0.26125656,0.91021968,0.69692244,0.82052897,0.0001000000,12.9575,0,2,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,22,0.24793026,0.91929322,0.68096889,0.81926952,0.0001000000,11.8873,1,0,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,23,0.25173736,0.91738300,0.69849733,0.81234257,0.0001000000,12.9971,0,1,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,24,0.24664595,0.91563196,0.68783419,0.81549118,0.0001000000,12.5226,0,2,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,25,0.23770999,0.92279529,0.68126568,0.81297229,0.0001000000,10.9817,0,3,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,26,0.24108814,0.91754218,0.67118488,0.81675063,0.0001000000,11.1715,1,0,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,27,0.23207183,0.92056670,0.69950548,0.81612091,0.0001000000,12.6303,0,1,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,28,0.23249264,0.92104425,0.68810701,0.82241814,0.0001000000,11.6617,0,2,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,29,0.21472599,0.92550143,0.71636804,0.81486146,0.0001000000,10.8753,0,3,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,30,0.23172136,0.92359121,0.69891675,0.81989924,0.0001000000,10.1149,0,4,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,31,0.22441936,0.92311366,0.71429573,0.82052897,0.0001000000,10.3114,0,5,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,32,0.21778583,0.92470551,0.72290157,0.81738035,0.0000100000,10.4607,0,6,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,33,0.20268593,0.93298313,0.69839385,0.81863980,0.0000100000,10.8584,0,7,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,34,0.20500098,0.93170965,0.68361583,0.82241814,0.0000100000,10.2030,0,8,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,35,0.20084596,0.93170965,0.67701197,0.82052897,0.0000100000,10.8448,0,9,1,128
grid,scratch_base_strided_silu_pool4mlp,base,strided,silu,pool4mlp,1,36,0.19762827,0.93505253,0.67202487,0.82115869,0.0000100000,11.1482,0,10,1,128
