stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_small_maxpool_silu_pool4mlp,small,maxpool,silu,pool4mlp,1,1,1.92162566,0.40496657,1.57990649,0.50440806,0.0010000000,10.9975,1,0,1,128
grid,scratch_small_maxpool_silu_pool4mlp,small,maxpool,silu,pool4mlp,1,2,1.26389247,0.59200891,1.49445305,0.51700252,0.0010000000,11.0277,1,0,1,128
grid,scratch_small_maxpool_silu_pool4mlp,small,maxpool,silu,pool4mlp,1,3,1.05774873,0.65313594,1.24645216,0.63539043,0.0010000000,11.1824,1,0,1,128
grid,scratch_small_maxpool_silu_pool4mlp,small,maxpool,silu,pool4mlp,1,4,0.95425093,0.68656479,1.13554137,0.64231738,0.0010000000,11.2529,1,0,1,128
grid,scratch_small_maxpool_silu_pool4mlp,small,maxpool,silu,pool4mlp,1,5,0.76760833,0.74339382,1.11409383,0.68010076,0.0010000000,10.8620,1,0,1,128
grid,scratch_small_maxpool_silu_pool4mlp,small,maxpool,silu,pool4mlp,1,6,0.74279193,0.75278574,1.17615641,0.65806045,0.0010000000,11.0039,0,1,1,128
grid,scratch_small_maxpool_silu_pool4mlp,small,maxpool,silu,pool4mlp,1,7,0.69361128,0.76997771,0.93148164,0.69647355,0.0010000000,11.0465,1,0,1,128
grid,scratch_small_maxpool_silu_pool4mlp,small,maxpool,silu,pool4mlp,1,8,0.62224412,0.79162687,0.82850037,0.73236776,0.0010000000,10.7772,1,0,1,128
grid,scratch_small_maxpool_silu_pool4mlp,small,maxpool,silu,pool4mlp,1,9,0.58686931,0.80499841,1.11444030,0.69521411,0.0010000000,11.6662,0,1,1,128
grid,scratch_small_maxpool_silu_pool4mlp,small,maxpool,silu,pool4mlp,1,10,0.52036170,0.82760267,0.99527710,0.73803526,0.0010000000,10.9839,0,2,1,128
grid,scratch_small_maxpool_silu_pool4mlp,small,maxpool,silu,pool4mlp,1,11,0.50628525,0.83221904,0.84496296,0.75440806,0.0010000000,10.9400,0,3,1,128
grid,scratch_small_maxpool_silu_pool4mlp,small,maxpool,silu,pool4mlp,1,12,0.44656177,0.85609678,0.74167592,0.77518892,0.0010000000,12.2123,1,0,1,128
grid,scratch_small_maxpool_silu_pool4mlp,small,maxpool,silu,pool4mlp,1,13,0.44057076,0.84925183,0.77911421,0.79219144,0.0010000000,10.5583,0,1,1,128
grid,scratch_small_maxpool_silu_pool4mlp,small,maxpool,silu,pool4mlp,1,14,0.41297397,0.86405603,0.97251222,0.71599496,0.0010000000,11.7933,0,2,1,128
grid,scratch_small_maxpool_silu_pool4mlp,small,maxpool,silu,pool4mlp,1,15,0.41256329,0.85959885,0.71707687,0.79345088,0.0010000000,11.2876,1,0,1,128
grid,scratch_small_maxpool_silu_pool4mlp,small,maxpool,silu,pool4mlp,1,16,0.37267059,0.87615409,0.71351740,0.80793451,0.0010000000,10.8274,1,0,1,128
