stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,1,2.39580557,0.30261063,2.28948621,0.28778338,0.0010000000,13.8531,1,0,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,2,2.11119821,0.37758676,2.09405925,0.36272040,0.0010000000,12.5906,1,0,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,3,1.95655038,0.42295447,1.94164431,0.38916877,0.0010000000,11.3146,1,0,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,4,1.85195032,0.44826488,1.79104622,0.47103275,0.0010000000,13.2259,1,0,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,5,1.77045767,0.46784464,1.73140292,0.50062972,0.0010000000,14.0333,1,0,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,6,1.67796199,0.49363260,1.80643578,0.46095718,0.0010000000,13.0965,0,1,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,7,1.61886819,0.50859599,1.78631833,0.45088161,0.0010000000,12.0308,0,2,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,8,1.56713822,0.52737982,1.54906929,0.56423174,0.0010000000,12.4820,1,0,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,9,1.53838719,0.53326966,1.65019770,0.51385390,0.0010000000,13.4049,0,1,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,10,1.49631567,0.54154728,1.67434152,0.49118388,0.0010000000,13.3265,0,2,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,11,1.47460527,0.55873926,1.77815218,0.48614610,0.0010000000,13.0252,0,3,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,12,1.42717036,0.56733524,1.56887245,0.52959698,0.0010000000,13.9606,0,4,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,13,1.41959869,0.57083731,1.47251243,0.57934509,0.0010000000,13.1967,1,0,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,14,1.39899217,0.57115568,1.42668658,0.58123426,0.0010000000,12.2395,1,0,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,15,1.37390241,0.58198026,1.51614589,0.54219144,0.0010000000,12.2661,0,1,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,16,1.33403633,0.59789876,1.83686787,0.53526448,0.0010000000,13.1009,0,2,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,17,1.29688914,0.60601719,1.46401942,0.60075567,0.0010000000,13.0233,0,3,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,18,1.27379899,0.61652340,1.75959889,0.48551637,0.0010000000,11.4216,0,4,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,19,1.28310617,0.60936008,1.41806109,0.60390428,0.0010000000,11.0765,1,0,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,20,1.21836943,0.63212353,1.36603250,0.62279597,0.0010000000,11.3318,1,0,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,21,1.18583276,0.64501751,1.41655626,0.60894207,0.0010000000,11.2007,0,1,1,128
grid,scratch_small_strided_relu_gap,small,strided,relu,gap,2,22,1.20584097,0.63260108,1.61311171,0.54911839,0.0010000000,10.9506,0,2,1,128
