stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_small_strided_silu_gap,small,strided,silu,gap,3,1,2.43719426,0.29656160,2.27954682,0.29282116,0.0010000000,10.6333,1,0,1,128
grid,scratch_small_strided_silu_gap,small,strided,silu,gap,3,2,2.09835116,0.38204394,2.02789749,0.38476071,0.0010000000,10.4979,1,0,1,128
grid,scratch_small_strided_silu_gap,small,strided,silu,gap,3,3,1.92763367,0.44396689,1.98218570,0.38539043,0.0010000000,10.7553,1,0,1,128
grid,scratch_small_strided_silu_gap,small,strided,silu,gap,3,4,1.81239544,0.46529768,1.92745090,0.38161209,0.0010000000,11.0965,1,0,1,128
grid,scratch_small_strided_silu_gap,small,strided,silu,gap,3,5,1.72366477,0.48662846,1.80787363,0.45403023,0.0010000000,11.1169,1,0,1,128
grid,scratch_small_strided_silu_gap,small,strided,silu,gap,3,6,1.67884352,0.49808978,1.72733671,0.50000000,0.0010000000,11.1988,1,0,1,128
grid,scratch_small_strided_silu_gap,small,strided,silu,gap,3,7,1.59508650,0.52355938,1.78558721,0.45025189,0.0010000000,12.0449,0,1,1,128
grid,scratch_small_strided_silu_gap,small,strided,silu,gap,3,8,1.55168765,0.53502069,1.78605763,0.50000000,0.0010000000,12.4750,0,2,1,128
grid,scratch_small_strided_silu_gap,small,strided,silu,gap,3,9,1.52961397,0.54282076,1.75944920,0.47103275,0.0010000000,14.4539,0,3,1,128
grid,scratch_small_strided_silu_gap,small,strided,silu,gap,3,10,1.46159566,0.55969436,1.61922781,0.55037783,0.0010000000,14.9865,1,0,1,128
grid,scratch_small_strided_silu_gap,small,strided,silu,gap,3,11,1.41894478,0.57418020,1.54972881,0.55037783,0.0010000000,16.5501,1,0,1,128
grid,scratch_small_strided_silu_gap,small,strided,silu,gap,3,12,1.39352341,0.58341293,1.71778884,0.54093199,0.0010000000,13.8635,0,1,1,128
