stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_deep_strided_silu_gap,deep,strided,silu,gap,1,1,2.05425843,0.37997453,1.97451332,0.35894207,0.0010000000,12.0631,1,0,1,128
grid,scratch_deep_strided_silu_gap,deep,strided,silu,gap,1,2,1.68194510,0.48933461,1.65515815,0.49748111,0.0010000000,11.0541,1,0,1,128
grid,scratch_deep_strided_silu_gap,deep,strided,silu,gap,1,3,1.56169349,0.53008596,1.68444704,0.51196474,0.0010000000,10.6054,0,1,1,128
grid,scratch_deep_strided_silu_gap,deep,strided,silu,gap,1,4,1.45906449,0.55603311,1.65286044,0.51700252,0.0010000000,12.0748,1,0,1,128
grid,scratch_deep_strided_silu_gap,deep,strided,silu,gap,1,5,1.35066681,0.59933142,1.61257519,0.55856423,0.0010000000,10.7896,1,0,1,128
grid,scratch_deep_strided_silu_gap,deep,strided,silu,gap,1,6,1.26967618,0.61922954,1.67202573,0.52518892,0.0010000000,11.1601,0,1,1,128
grid,scratch_deep_strided_silu_gap,deep,strided,silu,gap,1,7,1.22642027,0.62591531,1.79905340,0.47670025,0.0010000000,10.9093,0,2,1,128
grid,scratch_deep_strided_silu_gap,deep,strided,silu,gap,1,8,1.18020626,0.63546641,1.66972413,0.53652393,0.0010000000,11.9774,0,3,1,128
grid,scratch_deep_strided_silu_gap,deep,strided,silu,gap,1,9,1.13665073,0.65393187,1.39698673,0.60957179,0.0010000000,11.5631,1,0,1,128
grid,scratch_deep_strided_silu_gap,deep,strided,silu,gap,1,10,1.06894783,0.67701369,1.32519078,0.62279597,0.0010000000,12.4441,1,0,1,128
grid,scratch_deep_strided_silu_gap,deep,strided,silu,gap,1,11,1.04715977,0.67733206,1.27574308,0.66057935,0.0010000000,11.0535,1,0,1,128
grid,scratch_deep_strided_silu_gap,deep,strided,silu,gap,1,12,0.97632038,0.69723018,1.44599287,0.60453401,0.0010000000,11.5940,0,1,1,128
grid,scratch_deep_strided_silu_gap,deep,strided,silu,gap,1,13,0.95367781,0.70471188,1.28886442,0.63413098,0.0010000000,11.4891,0,2,1,128
grid,scratch_deep_strided_silu_gap,deep,strided,silu,gap,1,14,0.89512830,0.71760586,1.81540549,0.48551637,0.0010000000,10.2352,0,3,1,128
grid,scratch_deep_strided_silu_gap,deep,strided,silu,gap,1,15,0.90788085,0.71314868,1.18075085,0.69395466,0.0010000000,10.8652,1,0,1,128
grid,scratch_deep_strided_silu_gap,deep,strided,silu,gap,1,16,0.83520248,0.74052849,1.86681880,0.48047859,0.0010000000,11.2578,0,1,1,128
grid,scratch_deep_strided_silu_gap,deep,strided,silu,gap,1,17,0.83595018,0.74243871,1.22510905,0.64735516,0.0010000000,10.5002,0,2,1,128
grid,scratch_deep_strided_silu_gap,deep,strided,silu,gap,1,18,0.83062675,0.74100605,1.49324842,0.63098237,0.0010000000,10.9544,0,3,1,128
grid,scratch_deep_strided_silu_gap,deep,strided,silu,gap,1,19,0.76221917,0.76265521,1.74725417,0.55793451,0.0010000000,11.1381,0,4,1,128
