stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,1,2.32879844,0.30070041,2.00819223,0.41561713,0.0010000000,12.3367,1,0,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,2,1.55369310,0.50700414,1.42572723,0.56045340,0.0010000000,11.6105,1,0,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,3,1.33046626,0.57242916,1.49324658,0.53337531,0.0010000000,11.4485,0,1,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,4,1.15977527,0.61763770,1.42683131,0.59319899,0.0010000000,11.9194,0,2,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,5,1.04310435,0.64597262,1.19042105,0.63476071,0.0010000000,11.6206,1,0,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,6,0.98406878,0.66602993,1.25262981,0.62909320,0.0010000000,11.2436,0,1,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,7,0.92223823,0.68704234,1.16404322,0.68387909,0.0010000000,11.6054,1,0,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,8,0.88611240,0.69707100,1.10099666,0.64231738,0.0010000000,11.7637,1,0,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,9,0.88042874,0.70232410,1.14096728,0.63727960,0.0010000000,11.9330,0,1,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,10,0.85373251,0.71458134,1.21027106,0.65491184,0.0010000000,11.0031,0,2,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,11,0.81313419,0.72636103,1.06981404,0.67191436,0.0010000000,11.1755,1,0,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,12,0.72464885,0.75326329,1.05084424,0.67758186,0.0010000000,11.2152,1,0,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,13,0.69732682,0.76249602,1.05973626,0.67947103,0.0010000000,11.3394,0,1,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,14,0.69806099,0.76774912,1.05831357,0.69962217,0.0010000000,11.5147,0,2,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,15,0.65442673,0.78064311,1.30745132,0.66687657,0.0010000000,11.9303,0,3,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,16,0.70769100,0.76010825,1.18959588,0.67821159,0.0010000000,11.6343,0,4,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,17,0.60674164,0.79496975,1.08091450,0.70654912,0.0010000000,10.9012,0,5,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,18,0.61677073,0.79353709,0.88266115,0.73173804,0.0010000000,11.5945,1,0,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,19,0.59457121,0.79592486,0.98140197,0.71662469,0.0010000000,10.8691,0,1,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,20,0.59113057,0.80261063,0.89479899,0.74433249,0.0010000000,11.5270,0,2,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,21,0.55802470,0.81279847,0.79866616,0.76259446,0.0010000000,11.2877,1,0,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,22,0.52104558,0.82394142,0.79816401,0.75062972,0.0010000000,11.7280,1,0,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,23,0.52927028,0.82219039,0.97147997,0.71221662,0.0010000000,11.2583,0,1,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,24,0.54386160,0.80961477,0.95289141,0.73614610,0.0010000000,11.4676,0,2,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,25,0.49349650,0.82903534,0.83142986,0.76511335,0.0010000000,11.9325,0,3,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,26,0.53938548,0.82298631,0.81132816,0.77707809,0.0010000000,11.0614,0,4,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,27,0.46860653,0.84559058,0.99610546,0.71851385,0.0010000000,11.5879,0,5,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,28,0.49076966,0.83046800,0.88876688,0.74937028,0.0001000000,11.0904,0,6,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,29,0.40222136,0.86501114,0.72262973,0.79596977,0.0001000000,11.7021,1,0,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,30,0.36723045,0.87424387,0.69391191,0.80100756,0.0001000000,11.2912,1,0,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,31,0.34978719,0.88077046,0.69096782,0.80541562,0.0001000000,11.5897,1,0,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,32,0.34362331,0.88459089,0.69477378,0.80478589,0.0001000000,10.8298,0,1,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,33,0.34792798,0.88363578,0.71180023,0.79722922,0.0001000000,11.0036,0,2,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,34,0.33572033,0.88459089,0.75079837,0.79219144,0.0001000000,11.8403,0,3,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,35,0.33495147,0.88299904,0.68816656,0.80478589,0.0001000000,10.8248,1,0,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,36,0.32141960,0.89557466,0.72372230,0.79722922,0.0001000000,11.4325,0,1,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,37,0.32133742,0.88872970,0.73077281,0.79219144,0.0001000000,10.5900,0,2,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,38,0.32522727,0.88777459,0.70645773,0.80415617,0.0001000000,11.2107,0,3,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,39,0.31753090,0.88920726,0.72376006,0.80289673,0.0001000000,11.5744,0,4,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,40,0.31450998,0.89095829,0.70554998,0.80541562,0.0001000000,10.9091,0,5,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,41,0.31203132,0.89557466,0.70780520,0.80667506,0.0000100000,11.6903,0,6,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,42,0.30504736,0.89843999,0.71633497,0.80163728,0.0000100000,11.2087,0,7,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,43,0.30176981,0.89955428,0.72984637,0.80037783,0.0000100000,10.9286,0,8,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,44,0.30533393,0.89764406,0.71248566,0.80919395,0.0000100000,11.1874,0,9,1,128
grid,scratch_base_maxpool_relu_pool4mlp,base,maxpool,relu,pool4mlp,2,45,0.29516030,0.89923591,0.69048727,0.81612091,0.0000100000,10.6963,0,10,1,128
