stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_base_strided_relu_pool4mlp,base,strided,relu,pool4mlp,3,1,2.08476126,0.36453359,1.74147875,0.43198992,0.0010000000,11.0116,1,0,1,128
grid,scratch_base_strided_relu_pool4mlp,base,strided,relu,pool4mlp,3,2,1.42700826,0.53820439,1.34693207,0.54093199,0.0010000000,9.8742,1,0,1,128
grid,scratch_base_strided_relu_pool4mlp,base,strided,relu,pool4mlp,3,3,1.19901578,0.61270296,1.40786806,0.57745592,0.0010000000,10.0612,0,1,1,128
grid,scratch_base_strided_relu_pool4mlp,base,strided,relu,pool4mlp,3,4,1.09167423,0.64565425,1.15329286,0.63350126,0.0010000000,10.7905,1,0,1,128
grid,scratch_base_strided_relu_pool4mlp,base,strided,relu,pool4mlp,3,5,0.98225571,0.67016874,1.15317693,0.64798489,0.0010000000,10.0587,1,0,1,128
grid,scratch_base_strided_relu_pool4mlp,base,strided,relu,pool4mlp,3,6,0.89108135,0.70789557,1.04774825,0.64483627,0.0010000000,10.5366,1,0,1,128
grid,scratch_base_strided_relu_pool4mlp,base,strided,relu,pool4mlp,3,7,0.84392871,0.71537727,1.01178528,0.66939547,0.0010000000,10.5180,1,0,1,128
grid,scratch_base_strided_relu_pool4mlp,base,strided,relu,pool4mlp,3,8,0.78350812,0.74371219,0.97602675,0.71536524,0.0010000000,9.8422,1,0,1,128
grid,scratch_base_strided_relu_pool4mlp,base,strided,relu,pool4mlp,3,9,0.74706043,0.75183063,1.06502981,0.66183879,0.0010000000,9.9584,0,1,1,128
grid,scratch_base_strided_relu_pool4mlp,base,strided,relu,pool4mlp,3,10,0.74552649,0.74896530,0.80669445,0.74055416,0.0010000000,10.3303,1,0,1,128
grid,scratch_base_strided_relu_pool4mlp,base,strided,relu,pool4mlp,3,11,0.66709811,0.77841452,0.81419177,0.76070529,0.0010000000,10.0028,0,1,1,128
grid,scratch_base_strided_relu_pool4mlp,base,strided,relu,pool4mlp,3,12,0.64165533,0.78191659,1.04853553,0.67506297,0.0010000000,9.9759,0,2,1,128
grid,scratch_base_strided_relu_pool4mlp,base,strided,relu,pool4mlp,3,13,0.67034103,0.78191659,1.10956702,0.68576826,0.0010000000,10.1896,0,3,1,128
grid,scratch_base_strided_relu_pool4mlp,base,strided,relu,pool4mlp,3,14,0.66553404,0.77952881,0.91237152,0.72292191,0.0010000000,10.0156,0,4,1,128
grid,scratch_base_strided_relu_pool4mlp,base,strided,relu,pool4mlp,3,15,0.62552122,0.79274117,1.06066902,0.71284635,0.0010000000,9.8815,0,5,1,128
