stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_deep_maxpool_silu_pool4mlp,deep,maxpool,silu,pool4mlp,1,1,2.52741949,0.28573703,1.89102615,0.44458438,0.0010000000,12.2867,1,0,1,128
grid,scratch_deep_maxpool_silu_pool4mlp,deep,maxpool,silu,pool4mlp,1,2,1.64441437,0.47962432,1.96151336,0.39294710,0.0010000000,11.8862,0,1,1,128
grid,scratch_deep_maxpool_silu_pool4mlp,deep,maxpool,silu,pool4mlp,1,3,1.44872256,0.54106972,1.56488936,0.52833753,0.0010000000,11.5043,1,0,1,128
grid,scratch_deep_maxpool_silu_pool4mlp,deep,maxpool,silu,pool4mlp,1,4,1.27222570,0.58038841,1.41053589,0.55226700,0.0010000000,12.2426,1,0,1,128
grid,scratch_deep_maxpool_silu_pool4mlp,deep,maxpool,silu,pool4mlp,1,5,1.10758613,0.63467049,1.19648695,0.64546599,0.0010000000,11.9015,1,0,1,128
grid,scratch_deep_maxpool_silu_pool4mlp,deep,maxpool,silu,pool4mlp,1,6,1.07050496,0.64501751,1.24265025,0.63602015,0.0010000000,11.6533,0,1,1,128
grid,scratch_deep_maxpool_silu_pool4mlp,deep,maxpool,silu,pool4mlp,1,7,0.98261027,0.66682585,1.08741035,0.65869018,0.0010000000,12.3623,1,0,1,128
grid,scratch_deep_maxpool_silu_pool4mlp,deep,maxpool,silu,pool4mlp,1,8,0.93427041,0.68242598,1.04046055,0.66624685,0.0010000000,11.7021,1,0,1,128
grid,scratch_deep_maxpool_silu_pool4mlp,deep,maxpool,silu,pool4mlp,1,9,0.85130442,0.71092009,1.05479100,0.67065491,0.0010000000,11.6167,0,1,1,128
grid,scratch_deep_maxpool_silu_pool4mlp,deep,maxpool,silu,pool4mlp,1,10,0.87834125,0.70216492,1.10012076,0.66813602,0.0010000000,10.1618,0,2,1,128
grid,scratch_deep_maxpool_silu_pool4mlp,deep,maxpool,silu,pool4mlp,1,11,0.78576310,0.73527539,0.99828615,0.66561713,0.0010000000,11.0036,1,0,1,128
grid,scratch_deep_maxpool_silu_pool4mlp,deep,maxpool,silu,pool4mlp,1,12,0.75411046,0.74466730,0.97531291,0.69269521,0.0010000000,12.7418,1,0,1,128
grid,scratch_deep_maxpool_silu_pool4mlp,deep,maxpool,silu,pool4mlp,1,13,0.73427791,0.75501433,1.12773290,0.66561713,0.0010000000,12.4016,0,1,1,128
grid,scratch_deep_maxpool_silu_pool4mlp,deep,maxpool,silu,pool4mlp,1,14,0.71384724,0.76106336,1.11507971,0.63602015,0.0010000000,11.2844,0,2,1,128
