stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,1,2.43877597,0.26981853,2.26299264,0.35012594,0.0010000000,11.3226,1,0,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,2,2.07723427,0.39048074,2.00288940,0.42380353,0.0010000000,10.4257,1,0,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,3,1.88230019,0.45192614,1.83905708,0.44143577,0.0010000000,10.2786,1,0,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,4,1.74207052,0.49028972,1.81033265,0.43136020,0.0010000000,10.6554,1,0,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,5,1.62625661,0.52212671,1.67775969,0.48740554,0.0010000000,10.3949,1,0,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,6,1.58260070,0.53088188,1.60420273,0.49811083,0.0010000000,10.4337,1,0,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,7,1.47800247,0.55444126,1.55165419,0.54848866,0.0010000000,10.7207,1,0,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,8,1.43851347,0.56685769,1.47425192,0.55289673,0.0010000000,9.9822,1,0,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,9,1.37529678,0.58373130,1.61508998,0.49685139,0.0010000000,10.4319,0,1,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,10,1.34958069,0.59089462,1.40194315,0.57808564,0.0010000000,10.7395,1,0,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,11,1.30007398,0.60108246,1.47984215,0.57745592,0.0010000000,11.2159,0,1,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,12,1.27900386,0.60267431,1.50836587,0.53526448,0.0010000000,10.0948,0,2,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,13,1.28404201,0.60331105,1.57150661,0.53085642,0.0010000000,10.1934,0,3,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,14,1.22043500,0.62766635,1.35843255,0.61775819,0.0010000000,10.3354,1,0,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,15,1.17798673,0.64183381,1.44210645,0.59760705,0.0010000000,10.2971,0,1,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,16,1.15001392,0.64772365,1.46605064,0.58123426,0.0010000000,10.1990,0,2,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,17,1.15396371,0.63992359,1.49569832,0.51700252,0.0010000000,10.5864,0,3,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,18,1.15049200,0.64406240,1.32439911,0.62279597,0.0010000000,10.8880,1,0,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,19,1.14301460,0.64469914,1.28269120,0.64357683,0.0010000000,10.9126,1,0,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,20,1.09918300,0.65600127,1.42048607,0.57619647,0.0010000000,11.3862,0,1,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,21,1.09998561,0.65440942,1.43841308,0.55982368,0.0010000000,10.4658,0,2,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,22,1.07247376,0.66714422,1.39491205,0.57367758,0.0010000000,11.2504,0,3,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,23,1.06792306,0.66698504,1.46488717,0.53463476,0.0010000000,11.2818,0,4,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,24,1.09544828,0.66093601,1.19793502,0.64672544,0.0010000000,10.1246,1,0,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,25,1.06747937,0.66252786,1.22134252,0.65428212,0.0010000000,10.2689,0,1,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,26,1.01624124,0.68226679,1.39312575,0.60390428,0.0010000000,10.0265,0,2,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,27,1.02723115,0.67574021,1.24698567,0.63539043,0.0010000000,10.2068,0,3,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,28,0.98635863,0.69675263,1.21144682,0.65491184,0.0010000000,10.1937,0,4,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,29,1.01054259,0.68608723,1.29670247,0.63098237,0.0010000000,10.3980,0,5,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,30,0.98519916,0.68576886,1.16022922,0.66624685,0.0010000000,10.3249,1,0,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,31,0.98621782,0.69468322,1.19053410,0.65239295,0.0010000000,10.4179,0,1,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,32,0.95088423,0.70709965,1.28209892,0.62657431,0.0010000000,10.6455,0,2,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,33,0.93091908,0.70184655,1.24423932,0.61901763,0.0010000000,10.2613,0,3,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,34,0.91901482,0.70964661,1.11142376,0.67947103,0.0010000000,10.0213,1,0,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,35,0.92672917,0.71474053,1.26369352,0.60768262,0.0010000000,10.3457,0,1,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,36,0.90040088,0.71171601,1.22108412,0.65680101,0.0010000000,10.0410,0,2,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,37,0.91040510,0.71776504,1.25459566,0.60579345,0.0010000000,10.3289,0,3,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,38,0.92925459,0.70407514,1.29234001,0.63350126,0.0010000000,10.3485,0,4,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,39,0.92858023,0.70630372,1.19278213,0.63853904,0.0010000000,10.1394,0,5,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,40,0.87904367,0.72572429,1.16789565,0.65428212,0.0001000000,10.9668,0,6,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,41,0.80120312,0.74960204,1.04816493,0.68136020,0.0001000000,11.7440,1,0,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,42,0.79656981,0.74864693,1.01602034,0.68954660,0.0001000000,10.8834,1,0,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,43,0.78488600,0.75596944,1.03756038,0.68702771,0.0001000000,10.3013,0,1,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,44,0.78762375,0.75167144,1.03399500,0.68136020,0.0001000000,10.0658,0,2,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,45,0.78432208,0.75437759,1.02072919,0.69269521,0.0001000000,9.8581,0,3,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,46,0.77311862,0.76217765,1.03001779,0.68891688,0.0001000000,12.4127,0,4,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,47,0.78451785,0.75708373,1.03398842,0.68891688,0.0001000000,10.3817,0,5,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,48,0.77642287,0.76361032,1.03913122,0.68576826,0.0000100000,10.3412,0,6,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,49,0.75695573,0.76552053,1.02617427,0.68891688,0.0000100000,11.3879,0,7,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,50,0.77309375,0.75724292,1.02721393,0.68828715,0.0000100000,11.4515,0,8,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,51,0.76262162,0.76122254,1.02687433,0.68576826,0.0000100000,10.0718,0,9,1,128
grid,scratch_small_maxpool_relu_gap,small,maxpool,relu,gap,3,52,0.75857053,0.76918179,1.02659259,0.68765743,0.0000100000,10.7052,0,10,1,128
