stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,1,1,2.97668216,0.19563833,2.49098033,0.24559194,0.0010000000,11.5904,1,0,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,1,2,1.92778050,0.40210124,2.42087064,0.33816121,0.0010000000,11.3574,1,0,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,1,3,1.60498946,0.49331423,1.49179836,0.53778338,0.0010000000,10.8680,1,0,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,1,4,1.41635853,0.53868195,1.49173634,0.56108312,0.0010000000,10.0779,1,0,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,1,5,1.20834700,0.60331105,1.54438851,0.57619647,0.0010000000,10.6464,0,1,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,1,6,1.22331917,0.59996816,1.54621060,0.51511335,0.0010000000,11.2647,0,2,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,1,7,1.15903239,0.61429481,1.40714089,0.57682620,0.0010000000,10.5768,1,0,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,1,8,1.05692417,0.64565425,1.09500000,0.66372796,0.0010000000,10.6750,1,0,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,1,9,1.00150451,0.66873607,1.41974251,0.61649874,0.0010000000,14.3456,0,1,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,1,10,0.95041278,0.67223814,1.11566914,0.66939547,0.0010000000,12.5614,0,2,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,1,11,0.91387315,0.68592805,1.20264409,0.65680101,0.0010000000,15.0016,0,3,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,1,12,0.88434038,0.68990767,1.03311154,0.67569270,0.0010000000,14.2796,1,0,1,128
