stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,2,1,3.11330814,0.19372811,2.61087946,0.22292191,0.0010000000,11.7399,1,0,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,2,2,1.91458152,0.40735435,2.10750871,0.40680101,0.0010000000,10.6496,1,0,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,2,3,1.63135560,0.48503661,1.57244871,0.50188917,0.0010000000,10.9279,1,0,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,2,4,1.37423879,0.55491882,1.44361016,0.57241814,0.0010000000,11.1919,1,0,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,2,5,1.28563913,0.57991086,1.35108555,0.59760705,0.0010000000,10.8838,1,0,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,2,6,1.19441111,0.60108246,1.54804258,0.52770781,0.0010000000,10.6663,0,1,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,2,7,1.08743627,0.63514804,1.21342725,0.59571788,0.0010000000,11.3423,1,0,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,2,8,1.01078502,0.65902579,1.28701434,0.58312343,0.0010000000,10.9171,0,1,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,2,9,1.03414373,0.65695638,1.08578808,0.64924433,0.0010000000,10.6585,1,0,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,2,10,0.94717025,0.68958930,1.12404390,0.66687657,0.0010000000,10.8830,0,1,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,2,11,0.92360342,0.68576886,0.96442146,0.71095718,0.0010000000,11.5740,1,0,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,2,12,0.83824400,0.71442216,1.33356425,0.58375315,0.0010000000,11.7240,0,1,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,2,13,0.81645300,0.71680993,1.24898511,0.64924433,0.0010000000,11.0620,0,2,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,2,14,0.83508652,0.71458134,0.98778471,0.69836272,0.0010000000,11.5060,0,3,1,128
grid,scratch_deep_maxpool_relu_pool4mlp,deep,maxpool,relu,pool4mlp,2,15,0.82737721,0.71919771,1.06253095,0.69080605,0.0010000000,10.3132,0,4,1,128
