stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,1,2.40402454,0.30022286,2.26460370,0.32241814,0.0010000000,11.6113,1,0,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,2,2.05555809,0.40448902,1.99832691,0.37594458,0.0010000000,11.1119,1,0,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,3,1.87466090,0.45510984,1.96675137,0.41183879,0.0010000000,10.7718,1,0,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,4,1.74709695,0.48901624,1.69941373,0.48992443,0.0010000000,10.6739,1,0,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,5,1.65425638,0.51146132,1.62847537,0.52644836,0.0010000000,11.7593,1,0,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,6,1.55102504,0.54011461,1.72346244,0.51574307,0.0010000000,10.6104,0,1,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,7,1.48065565,0.56001273,1.56133439,0.55541562,0.0010000000,10.7156,1,0,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,8,1.42159280,0.57370264,1.46640702,0.55226700,0.0010000000,12.5679,1,0,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,9,1.37371125,0.58707418,1.44517589,0.58186398,0.0010000000,10.7528,1,0,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,10,1.32221605,0.60760904,1.49029618,0.52141058,0.0010000000,10.8481,0,1,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,11,1.29990493,0.61333970,1.57311209,0.55730479,0.0010000000,11.1736,0,2,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,12,1.25039656,0.61986628,1.46371299,0.57808564,0.0010000000,10.6513,0,3,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,13,1.23424061,0.62464183,1.59535529,0.51889169,0.0010000000,11.7133,0,4,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,14,1.20108519,0.63562560,1.38629433,0.58816121,0.0010000000,12.9672,1,0,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,15,1.20380377,0.62782553,1.83692466,0.41876574,0.0010000000,10.9396,0,1,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,16,1.17819286,0.64533588,1.48694259,0.59571788,0.0010000000,10.9141,0,2,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,17,1.14035633,0.65504616,1.40826911,0.59823678,0.0010000000,10.9962,0,3,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,18,1.10987539,0.66443808,1.35315356,0.61964736,0.0010000000,11.6705,1,0,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,19,1.10551860,0.66029927,1.26763063,0.64357683,0.0010000000,11.6100,1,0,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,20,1.06506092,0.67367081,1.39260299,0.60327456,0.0010000000,11.1205,0,1,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,21,1.03423986,0.68306272,1.48985009,0.55100756,0.0010000000,11.0852,0,2,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,22,1.04839300,0.67255651,1.23256675,0.63664987,0.0010000000,11.2167,1,0,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,23,1.06363701,0.67176059,1.26536661,0.65428212,0.0010000000,10.9387,0,1,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,24,1.00898442,0.68672397,1.26841944,0.65806045,0.0010000000,11.5151,0,2,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,25,0.99468062,0.68799745,1.74861942,0.52141058,0.0010000000,10.7800,0,3,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,26,1.00219865,0.69134034,1.28259139,0.63161209,0.0010000000,11.3241,0,4,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,27,1.00073641,0.68974849,1.42261537,0.59256927,0.0010000000,11.1276,0,5,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,28,0.95866979,0.70423432,1.26951730,0.63287154,0.0001000000,11.2295,0,6,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,29,0.88819873,0.72222222,1.14642367,0.67884131,0.0001000000,11.6260,1,0,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,30,0.86768844,0.74084686,1.10001308,0.69395466,0.0001000000,10.9854,1,0,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,31,0.86710740,0.73861827,1.08959102,0.68198992,0.0001000000,11.5067,1,0,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,32,0.86959122,0.73304680,1.08997697,0.69206549,0.0001000000,10.5142,0,1,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,33,0.85773347,0.73893664,1.09516070,0.69269521,0.0001000000,10.6496,0,2,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,34,0.85106063,0.73352436,1.10180018,0.69836272,0.0001000000,10.9844,0,3,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,35,0.86540584,0.73384273,1.13374077,0.67506297,0.0001000000,11.0134,0,4,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,36,0.84464928,0.74021012,1.10209200,0.68828715,0.0001000000,10.7922,0,5,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,37,0.85602456,0.73400191,1.07800698,0.69773300,0.0001000000,11.6078,1,0,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,38,0.85069400,0.74418975,1.09082047,0.68387909,0.0001000000,10.8195,0,1,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,39,0.84908414,0.73623050,1.09758032,0.69143577,0.0001000000,10.7944,0,2,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,40,0.84441587,0.73718561,1.11724156,0.68702771,0.0001000000,10.7965,0,3,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,41,0.85155256,0.73750398,1.09032642,0.69458438,0.0001000000,11.3294,0,4,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,42,0.84594826,0.73368354,1.09976287,0.69080605,0.0001000000,11.2335,0,5,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,43,0.84241544,0.74021012,1.11053986,0.68765743,0.0000100000,11.7380,0,6,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,44,0.82590750,0.74514486,1.08360246,0.68828715,0.0000100000,10.7172,0,7,1,128
grid,scratch_small_maxpool_silu_gap,small,maxpool,silu,gap,2,45,0.83158618,0.74769182,1.08332456,0.69647355,0.0000100000,11.0701,0,8,1,128
