stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_base_maxpool_silu_pool4mlp,base,maxpool,silu,pool4mlp,2,1,2.08650184,0.36373766,1.73612709,0.45906801,0.0010000000,11.7731,1,0,1,128
grid,scratch_base_maxpool_silu_pool4mlp,base,maxpool,silu,pool4mlp,2,2,1.43427212,0.54664120,1.47720196,0.54848866,0.0010000000,11.2618,1,0,1,128
grid,scratch_base_maxpool_silu_pool4mlp,base,maxpool,silu,pool4mlp,2,3,1.22415985,0.60156001,1.25742232,0.63287154,0.0010000000,11.4584,1,0,1,128
grid,scratch_base_maxpool_silu_pool4mlp,base,maxpool,silu,pool4mlp,2,4,1.01280102,0.66459726,1.14997269,0.64168766,0.0010000000,11.2793,1,0,1,128
grid,scratch_base_maxpool_silu_pool4mlp,base,maxpool,silu,pool4mlp,2,5,0.93325855,0.69500159,1.16334596,0.64987406,0.0010000000,11.1839,0,1,1,128
grid,scratch_base_maxpool_silu_pool4mlp,base,maxpool,silu,pool4mlp,2,6,0.85390101,0.71394460,0.95857415,0.71599496,0.0010000000,11.6032,1,0,1,128
grid,scratch_base_maxpool_silu_pool4mlp,base,maxpool,silu,pool4mlp,2,7,0.76120364,0.74514486,1.42788705,0.62594458,0.0010000000,10.5418,0,1,1,128
grid,scratch_base_maxpool_silu_pool4mlp,base,maxpool,silu,pool4mlp,2,8,0.74957196,0.75214900,1.01766056,0.68639798,0.0010000000,11.5247,0,2,1,128
grid,scratch_base_maxpool_silu_pool4mlp,base,maxpool,silu,pool4mlp,2,9,0.69256028,0.76631646,1.18345043,0.67443325,0.0010000000,11.0357,0,3,1,128
grid,scratch_base_maxpool_silu_pool4mlp,base,maxpool,silu,pool4mlp,2,10,0.69528000,0.76647564,1.05304652,0.71095718,0.0010000000,11.0110,0,4,1,128
grid,scratch_base_maxpool_silu_pool4mlp,base,maxpool,silu,pool4mlp,2,11,0.61252285,0.79481057,0.95379814,0.71536524,0.0010000000,10.8622,1,0,1,128
grid,scratch_base_maxpool_silu_pool4mlp,base,maxpool,silu,pool4mlp,2,12,0.56134406,0.80818211,0.84934884,0.74118388,0.0010000000,11.1301,1,0,1,128
grid,scratch_base_maxpool_silu_pool4mlp,base,maxpool,silu,pool4mlp,2,13,0.52871290,0.82028017,1.09635983,0.72418136,0.0010000000,11.1270,0,1,1,128
grid,scratch_base_maxpool_silu_pool4mlp,base,maxpool,silu,pool4mlp,2,14,0.55876899,0.80738618,0.91757520,0.74622166,0.0010000000,11.0334,0,2,1,128
grid,scratch_base_maxpool_silu_pool4mlp,base,maxpool,silu,pool4mlp,2,15,0.49753666,0.82951289,0.93732487,0.75755668,0.0010000000,10.8855,0,3,1,128
grid,scratch_base_maxpool_silu_pool4mlp,base,maxpool,silu,pool4mlp,2,16,0.57204629,0.81120662,0.96746080,0.76259446,0.0010000000,11.1274,0,4,1,128
grid,scratch_base_maxpool_silu_pool4mlp,base,maxpool,silu,pool4mlp,2,17,0.47676384,0.83603948,1.34373756,0.69584383,0.0010000000,11.0421,0,5,1,128
grid,scratch_base_maxpool_silu_pool4mlp,base,maxpool,silu,pool4mlp,2,18,0.48351904,0.84336199,0.96197748,0.76259446,0.0001000000,11.5530,0,6,1,128
