stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,1,2.24461815,0.34957020,1.79841006,0.39735516,0.0010000000,12.3716,1,0,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,2,1.51794971,0.51130213,1.64881146,0.49055416,0.0010000000,12.0046,1,0,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,3,1.33666361,0.56080866,1.51566868,0.55226700,0.0010000000,11.9625,1,0,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,4,1.15848158,0.61859280,1.26358334,0.62846348,0.0010000000,11.6678,1,0,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,5,1.14705029,0.62304998,1.36496704,0.57934509,0.0010000000,12.2343,0,1,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,6,1.03693738,0.66380134,1.18996692,0.61964736,0.0010000000,10.7445,1,0,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,7,0.93049248,0.69277300,1.13691436,0.64042821,0.0010000000,12.0796,1,0,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,8,0.87563288,0.71092009,1.01655017,0.69647355,0.0010000000,11.4512,1,0,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,9,0.84600053,0.71410379,1.07885242,0.67128463,0.0010000000,11.2821,0,1,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,10,0.83830909,0.71489971,1.12919655,0.68513854,0.0010000000,11.2647,0,2,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,11,0.78100022,0.73607131,0.91456589,0.71473552,0.0010000000,11.6128,1,0,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,12,0.68375260,0.77268386,0.86078244,0.73047859,0.0010000000,11.5406,1,0,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,13,0.71224783,0.75835721,1.05675598,0.69080605,0.0010000000,11.2917,0,1,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,14,0.74485762,0.75007959,0.97404301,0.71914358,0.0010000000,12.4758,0,2,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,15,0.71383862,0.76122254,1.03724267,0.65554156,0.0010000000,11.2504,0,3,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,16,0.60517101,0.79528812,0.85144138,0.76196474,0.0010000000,10.8174,1,0,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,17,0.63270694,0.78048392,0.89411448,0.70591940,0.0010000000,10.9278,0,1,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,18,0.58589128,0.80308819,0.90331783,0.72921914,0.0010000000,11.2480,0,2,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,19,0.60565502,0.79369628,0.79107411,0.76574307,0.0010000000,11.8005,1,0,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,20,0.62009400,0.80245145,1.00246948,0.70528967,0.0010000000,11.5558,0,1,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,21,0.60696683,0.79910856,0.81604783,0.77015113,0.0010000000,11.8108,0,2,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,22,0.55075929,0.81454951,0.75967998,0.74874055,0.0010000000,11.4170,1,0,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,23,0.53031758,0.82139446,0.77685437,0.76448363,0.0010000000,11.1120,0,1,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,24,0.58725630,0.80372493,0.79809476,0.75881612,0.0010000000,10.9909,0,2,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,25,0.58801768,0.80245145,0.92777265,0.72544081,0.0010000000,11.9702,0,3,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,26,0.52952174,0.82537408,0.83957637,0.73551637,0.0010000000,11.7791,0,4,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,27,0.51503286,0.82935371,0.71737747,0.79156171,0.0010000000,11.7788,1,0,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,28,0.50734087,0.82744349,0.68383124,0.77644836,0.0010000000,11.0556,1,0,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,29,0.48343132,0.83922318,0.68630696,0.78715365,0.0010000000,11.4198,0,1,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,30,0.41634381,0.85657434,0.73007111,0.79722922,0.0010000000,11.7103,0,2,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,31,0.46277371,0.84256606,0.70210408,0.79534005,0.0010000000,12.5153,0,3,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,32,0.42797995,0.85179879,0.75909559,0.76259446,0.0010000000,11.1112,0,4,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,33,0.41551680,0.85864374,0.67575417,0.80226700,0.0010000000,11.2261,1,0,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,34,0.38423437,0.86644381,0.76065976,0.78148615,0.0010000000,12.3630,0,1,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,35,0.41617560,0.85163961,0.82404307,0.79030227,0.0010000000,10.9141,0,2,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,36,0.38797135,0.86660299,0.85174059,0.76637280,0.0010000000,11.1046,0,3,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,37,0.40948673,0.85721108,0.69635211,0.80667506,0.0010000000,11.8223,0,4,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,38,0.40224184,0.86246418,0.78775137,0.78526448,0.0010000000,11.3069,0,5,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,39,0.38046421,0.87042343,0.76313160,0.80226700,0.0001000000,12.4276,0,6,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,40,0.30055229,0.89907673,0.63241699,0.83375315,0.0001000000,11.3088,1,0,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,41,0.27580691,0.90592168,0.57766787,0.84823678,0.0001000000,11.7431,1,0,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,42,0.25906680,0.91212989,0.58669923,0.84256927,0.0001000000,11.1052,0,1,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,43,0.25034972,0.91308500,0.61011920,0.84193955,0.0001000000,11.5398,0,2,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,44,0.24237534,0.91897485,0.56897185,0.85201511,0.0001000000,11.6425,1,0,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,45,0.24085642,0.91626870,0.60655845,0.84382872,0.0001000000,12.2097,0,1,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,46,0.24579670,0.91499522,0.58565670,0.84319899,0.0001000000,12.0449,0,2,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,47,0.25020096,0.91451767,0.62011942,0.83816121,0.0001000000,10.8029,0,3,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,48,0.23453338,0.91801974,0.59916949,0.85138539,0.0001000000,11.2697,0,4,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,49,0.23133011,0.91690544,0.59013487,0.84445844,0.0001000000,11.5062,0,5,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,50,0.23744026,0.91929322,0.60279936,0.84760705,0.0000100000,11.7661,0,6,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,51,0.22519216,0.91897485,0.58997970,0.84634761,0.0000100000,12.2645,0,7,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,52,0.22121567,0.92406877,0.58313266,0.84319899,0.0000100000,11.6896,0,8,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,53,0.23481976,0.91658707,0.57216799,0.84193955,0.0000100000,11.9633,0,9,1,128
grid,scratch_deep_strided_relu_pool4mlp,deep,strided,relu,pool4mlp,3,54,0.22197102,0.92056670,0.58147850,0.84886650,0.0000100000,10.5749,0,10,1,128
