stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,1,2.06747453,0.38124801,1.96409942,0.35957179,0.0010000000,12.3613,1,0,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,2,1.63671068,0.50573066,1.58821678,0.54093199,0.0010000000,11.6190,1,0,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,3,1.47752024,0.55921681,1.60132920,0.55730479,0.0010000000,10.1498,0,1,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,4,1.35399861,0.59598854,1.53727478,0.56612091,0.0010000000,10.7543,1,0,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,5,1.23378179,0.63435212,1.46479359,0.56801008,0.0010000000,13.3682,1,0,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,6,1.17979010,0.64310729,1.73280384,0.51196474,0.0010000000,11.7132,0,1,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,7,1.10529350,0.66555237,1.74341771,0.49559194,0.0010000000,10.3897,0,2,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,8,1.04976535,0.68019739,1.30569919,0.63224181,0.0010000000,11.9100,1,0,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,9,0.95428319,0.70216492,1.26239742,0.65176322,0.0010000000,12.0168,1,0,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,10,0.92569209,0.71983445,1.27709308,0.64294710,0.0010000000,10.3522,0,1,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,11,0.89554606,0.72986310,1.37676467,0.63916877,0.0010000000,10.6637,0,2,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,12,0.84896149,0.74005094,1.38167215,0.61712846,0.0010000000,10.8643,0,3,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,13,0.81193558,0.75390003,1.13148433,0.68891688,0.0010000000,11.6891,1,0,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,14,0.76239700,0.76361032,1.46430542,0.58123426,0.0010000000,10.9220,0,1,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,15,0.77871765,0.75405922,1.03002806,0.72921914,0.0010000000,11.8599,1,0,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,16,0.70217556,0.78255333,1.24726112,0.65176322,0.0010000000,11.9177,0,1,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,17,0.72865001,0.77284304,1.45374976,0.59445844,0.0010000000,12.6133,0,2,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,18,0.71717147,0.77539000,1.11960441,0.69962217,0.0010000000,11.8829,0,3,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,19,0.65350918,0.79576568,1.36405343,0.63727960,0.0010000000,12.2597,0,4,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,20,0.63890801,0.80420248,1.19963613,0.67002519,0.0010000000,11.2935,0,5,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,21,0.64237839,0.79576568,1.13196829,0.69710327,0.0001000000,11.5792,0,6,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,22,0.52617337,0.83985992,0.93362061,0.75125945,0.0001000000,11.5959,1,0,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,23,0.49227809,0.85004776,0.90638585,0.75629723,0.0001000000,11.4002,1,0,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,24,0.47350986,0.85259472,0.88671769,0.76133501,0.0001000000,12.0329,1,0,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,25,0.47127064,0.85450493,0.90723284,0.75440806,0.0001000000,11.9348,0,1,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,26,0.46482766,0.86294174,0.88621542,0.76259446,0.0001000000,12.4188,1,0,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,27,0.44891235,0.86469277,0.89635544,0.75818640,0.0001000000,11.8137,0,1,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,28,0.44813478,0.86039478,0.90089663,0.76700252,0.0001000000,11.1032,0,2,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,29,0.43661119,0.86739892,0.88274099,0.76952141,0.0001000000,10.7408,1,0,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,30,0.44147692,0.86787647,0.89653707,0.76007557,0.0001000000,11.1400,0,1,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,31,0.43325257,0.86755810,0.92943285,0.75692695,0.0001000000,11.6891,0,2,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,32,0.43417118,0.86978669,0.89793985,0.77581864,0.0001000000,11.4005,0,3,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,33,0.43117759,0.86883158,0.89893463,0.76511335,0.0001000000,11.5596,0,4,1,128
grid,scratch_deep_strided_relu_gap,deep,strided,relu,gap,1,34,0.42662436,0.86914995,0.87194811,0.77455919,0.0001000000,11.3025,1,0,1,128
