stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,1,2.22484216,0.34941102,2.08329639,0.36083123,0.0010000000,11.3551,1,0,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,2,1.87131786,0.44953836,1.91321027,0.39987406,0.0010000000,10.8398,1,0,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,3,1.72554669,0.48615091,2.01816174,0.37972292,0.0010000000,11.0344,0,1,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,4,1.61353677,0.51910220,1.72484666,0.46977330,0.0010000000,12.7094,1,0,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,5,1.54170551,0.53772684,1.67587168,0.52204030,0.0010000000,11.9746,1,0,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,6,1.45459933,0.56064947,2.02894278,0.43513854,0.0010000000,11.7808,0,1,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,7,1.40980247,0.57354346,1.53075644,0.52959698,0.0010000000,12.2512,1,0,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,8,1.36853579,0.58627826,1.64347129,0.56863980,0.0010000000,13.1789,0,1,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,9,1.31790837,0.59662528,1.52877288,0.56926952,0.0010000000,13.3336,1,0,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,10,1.28320958,0.61095193,1.51082607,0.58186398,0.0010000000,12.7940,1,0,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,11,1.25723596,0.62830309,1.46961448,0.62279597,0.0010000000,13.4704,1,0,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,12,1.20353608,0.63626234,1.54610616,0.55793451,0.0010000000,11.6307,0,1,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,13,1.15811627,0.64724610,1.57717925,0.60012594,0.0010000000,11.8845,0,2,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,14,1.13512970,0.65854823,1.46248576,0.58816121,0.0010000000,12.9408,1,0,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,15,1.13806332,0.64995224,1.39395680,0.63161209,0.0010000000,12.5878,1,0,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,16,1.11869207,0.66141356,1.57377312,0.60075567,0.0010000000,12.2928,0,1,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,17,1.05332482,0.67605858,1.36118006,0.64168766,0.0010000000,12.2094,1,0,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,18,1.05268199,0.68465457,1.38438693,0.62783375,0.0010000000,12.5867,0,1,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,19,1.03047022,0.68194842,1.23825924,0.64609572,0.0010000000,11.5582,1,0,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,20,1.01569920,0.69070360,1.28774172,0.65428212,0.0010000000,12.6732,0,1,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,21,0.95833048,0.69929959,1.31786256,0.66057935,0.0010000000,12.3472,0,2,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,22,0.96571181,0.70280166,1.26243001,0.64609572,0.0010000000,12.8824,0,3,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,23,0.92566604,0.71092009,1.44646865,0.61020151,0.0010000000,13.5145,0,4,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,24,0.94699697,0.71474053,1.31252317,0.64924433,0.0010000000,12.9562,0,5,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,25,0.88329842,0.72747533,1.59805961,0.57178841,0.0001000000,12.5292,0,6,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,26,0.82696767,0.74609997,1.16328029,0.69017632,0.0001000000,11.0762,1,0,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,27,0.79019377,0.76090417,1.16730215,0.69584383,0.0001000000,11.1965,0,1,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,28,0.77723169,0.76631646,1.11927372,0.69647355,0.0001000000,10.9550,1,0,1,128
grid,scratch_base_strided_silu_gap,base,strided,silu,gap,2,29,0.77010496,0.76504298,1.12919735,0.70528967,0.0001000000,10.4868,0,1,1,128
