stage,model_name,size,downsampling,activation,head,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,1,2.25502182,0.34192932,2.08985533,0.32052897,0.0010000000,10.9857,1,0,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,2,1.87788226,0.45208532,1.82271290,0.42758186,0.0010000000,10.2157,1,0,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,3,1.68365468,0.50955110,1.76126251,0.46095718,0.0010000000,10.4305,1,0,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,4,1.55326704,0.54616364,1.81905403,0.38790932,0.0010000000,10.3149,0,1,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,5,1.45926897,0.56383317,1.77661240,0.46536524,0.0010000000,10.5608,0,2,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,6,1.38114465,0.58818848,1.53923612,0.51385390,0.0010000000,11.2928,1,0,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,7,1.27907250,0.62145813,1.63664521,0.52078086,0.0010000000,11.3609,0,1,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,8,1.23191910,0.62941738,1.51228176,0.56234257,0.0010000000,10.8591,1,0,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,9,1.19830549,0.64103789,1.51639669,0.53463476,0.0010000000,10.1179,0,1,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,10,1.17335222,0.65027061,1.29897709,0.64672544,0.0010000000,10.2303,1,0,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,11,1.10592441,0.66396052,1.40616832,0.58564232,0.0010000000,10.4905,0,1,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,12,1.09823051,0.66555237,1.37075061,0.61460957,0.0010000000,10.1491,0,2,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,13,1.12041138,0.66141356,1.40651290,0.61083123,0.0010000000,10.2922,0,3,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,14,1.02173792,0.68576886,1.31773030,0.63035264,0.0010000000,10.2693,0,4,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,15,1.00674569,0.69149952,1.35043415,0.62405542,0.0010000000,10.6662,0,5,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,16,0.97883887,0.70152818,1.27225263,0.64924433,0.0010000000,10.4113,1,0,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,17,0.95455522,0.70932824,1.28362859,0.64420655,0.0010000000,10.3388,0,1,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,18,0.94139012,0.70900987,1.36882890,0.60012594,0.0010000000,10.6888,0,2,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,19,0.95069059,0.70789557,1.32405109,0.61209068,0.0010000000,10.5884,0,3,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,20,0.94956719,0.70805476,1.35774256,0.59445844,0.0010000000,10.7627,0,4,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,21,0.90177689,0.72731614,1.20372446,0.65302267,0.0010000000,10.4653,1,0,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,22,0.87733248,0.73018147,1.33385727,0.61146096,0.0010000000,10.8161,0,1,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,23,0.87264303,0.73097740,1.25616824,0.63727960,0.0010000000,11.0571,0,2,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,24,0.85462469,0.74323464,1.19649211,0.65554156,0.0010000000,10.5651,1,0,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,25,0.80953742,0.75023878,1.26722228,0.64987406,0.0010000000,10.1253,0,1,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,26,0.83161707,0.74705508,1.66919534,0.54156171,0.0010000000,11.4347,0,2,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,27,0.83185853,0.73718561,1.28423901,0.63790932,0.0010000000,10.6253,0,3,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,28,0.78305081,0.75708373,1.28024280,0.64546599,0.0010000000,10.4381,0,4,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,29,0.77431959,0.75628781,1.25673269,0.64861461,0.0010000000,10.7222,0,5,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,30,0.76187758,0.76042662,1.35616464,0.63035264,0.0001000000,11.1309,0,6,1,128
grid,scratch_base_maxpool_silu_gap,base,maxpool,silu,gap,3,31,0.69001009,0.78510029,1.09735577,0.68828715,0.0001000000,10.7959,1,0,1,128
