method,epsilon_px,n_test,clean_accuracy,adv_accuracy,accuracy_drop,attack_success_rate_clean_correct,changed_prediction_rate,adv_precision_macro,adv_recall_macro,adv_f1_macro,mean_clean_conf,mean_adv_conf,mean_linf_px,mean_l2,mean_l0_area,mean_layercam_mask_area,mean_mae,mean_mse,mean_psnr,mean_ssim,pgd_steps,alpha_px,random_start,layercam_threshold
layercam_masked_pgd,0.5,14471,0.874093,0.446203,0.427890,0.489525,0.435975,0.488214,0.498323,0.467874,0.945803,0.913037,0.500007,0.375249,0.071671,0.071688,0.00012659,0.00000024,66.409081,0.999997,10,0.125,1,0.500
