method,epsilon_px,n_test,clean_accuracy,adv_accuracy,accuracy_drop,attack_success_rate_clean_correct,changed_prediction_rate,adv_precision_macro,adv_recall_macro,adv_f1_macro,mean_clean_conf,mean_adv_conf,mean_linf_px,mean_l2,mean_l0_area,mean_layercam_mask_area,mean_mae,mean_mse,mean_psnr,mean_ssim,pgd_steps,alpha_px,random_start,layercam_threshold
layercam_masked_pgd,0.25,14471,0.874093,0.691452,0.182641,0.208949,0.188999,0.714077,0.735307,0.707676,0.945803,0.916454,0.250004,0.193807,0.071670,0.071688,0.00006633,0.00000006,72.148315,0.999999,10,0.0625,1,0.500
