stage,model_name,attention,head,activation,train_scope,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,1,0.92655406,0.72922636,0.38643926,0.87531486,0.0010000000,17.7761,1,0,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,2,0.23799102,0.92677491,0.24724297,0.91309824,0.0010000000,17.9120,1,0,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,3,0.15212652,0.95033429,0.18870208,0.94080605,0.0010000000,18.1410,1,0,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,4,0.11056841,0.96306909,0.21009783,0.92758186,0.0010000000,17.7735,0,1,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,5,0.06967750,0.98105699,0.15603753,0.95654912,0.0010000000,18.0921,1,0,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,6,0.05810226,0.98248965,0.11048567,0.97103275,0.0010000000,18.0115,1,0,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,7,0.05393629,0.98424069,0.12297152,0.96221662,0.0010000000,17.5144,0,1,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,8,0.04321962,0.98599172,0.16993937,0.94647355,0.0010000000,17.4362,0,2,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,9,0.05226504,0.98487743,0.10645178,0.97418136,0.0010000000,17.6059,1,0,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,10,0.04285157,0.98774276,0.12563472,0.96725441,0.0010000000,17.5406,0,1,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,11,0.07321292,0.97787329,0.11431781,0.97103275,0.0010000000,17.6955,0,2,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,12,0.03709023,0.98774276,0.11042802,0.96536524,0.0010000000,17.9014,0,3,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,13,0.02816058,0.99140401,0.06908680,0.98551637,0.0010000000,18.9535,1,0,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,14,0.02820733,0.99044890,0.10670755,0.96725441,0.0010000000,19.3760,0,1,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,15,0.01883094,0.99411016,0.08842824,0.97355164,0.0010000000,20.2268,0,2,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,16,0.03465915,0.98869787,0.10565887,0.97103275,0.0010000000,22.3122,0,3,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,17,0.04603617,0.98615091,0.09790617,0.97103275,0.0010000000,23.2489,0,4,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,18,0.04984813,0.98360395,0.09548703,0.97544081,0.0010000000,24.5387,0,5,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,19,0.03778861,0.98933461,0.10557978,0.97607053,0.0001000000,22.3458,0,6,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,20,0.01140080,0.99697549,0.09145064,0.97984887,0.0001000000,23.2188,0,7,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,21,0.00828991,0.99840815,0.08123093,0.98488665,0.0001000000,28.4023,0,8,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,22,0.00630250,0.99824897,0.08255484,0.98488665,0.0001000000,25.1531,0,9,1,64
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,23,0.00382296,0.99920408,0.08448842,0.98425693,0.0001000000,21.4445,0,10,1,64
