stage,model_name,attention,head,activation,train_scope,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,1,1.19361346,0.64979306,0.57642291,0.82430730,0.0010000000,12.7820,1,0,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,2,0.25787037,0.92152181,0.50835047,0.84634761,0.0010000000,13.0534,1,0,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,3,0.16806747,0.94969755,0.30977137,0.89735516,0.0010000000,12.9685,1,0,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,4,0.10135141,0.96959567,0.25800032,0.92380353,0.0010000000,12.9633,1,0,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,5,0.10525933,0.96720790,0.22121881,0.94458438,0.0010000000,13.1969,1,0,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,6,0.04716980,0.98790194,0.11390725,0.96788413,0.0010000000,12.7449,1,0,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,7,0.03854504,0.98885705,0.15451173,0.96032746,0.0010000000,12.8160,0,1,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,8,0.02963376,0.99140401,0.16422857,0.95088161,0.0010000000,12.9464,0,2,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,9,0.09483943,0.97023241,0.11925026,0.96536524,0.0010000000,12.9395,0,3,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,10,0.07568262,0.97787329,0.16223345,0.94773300,0.0010000000,12.8881,0,4,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,11,0.06507245,0.97707736,0.17128055,0.95214106,0.0010000000,12.9067,0,5,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,12,0.07124566,0.98026106,0.09941145,0.97795970,0.0010000000,13.0999,1,0,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,13,0.03627339,0.98981216,0.21031792,0.95088161,0.0010000000,12.6031,0,1,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,14,0.02456496,0.99188157,0.11700918,0.96536524,0.0010000000,12.6652,0,2,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,15,0.04351732,0.98694683,0.12496071,0.96158690,0.0010000000,12.9244,0,3,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,16,0.03571507,0.99044890,0.19318134,0.97166247,0.0010000000,12.9816,0,4,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,17,0.04435683,0.98949379,0.18487549,0.95151134,0.0010000000,12.9482,0,5,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,18,0.03271334,0.99028972,0.11875923,0.97166247,0.0001000000,12.8549,0,6,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,19,0.02222849,0.99379179,0.10019982,0.97921914,0.0001000000,12.9415,0,7,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,20,0.00946068,0.99697549,0.08710310,0.97858942,0.0001000000,12.8319,1,0,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,21,0.00859034,0.99761223,0.08288134,0.98047859,0.0001000000,12.8726,1,0,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,22,0.00595364,0.99872652,0.08899308,0.97921914,0.0001000000,13.0016,0,1,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,23,0.00562529,0.99888571,0.08157401,0.98299748,0.0001000000,13.0043,1,0,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,24,0.00452094,0.99856734,0.08390824,0.98173804,0.0001000000,12.7299,0,1,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,25,0.00607647,0.99872652,0.12688775,0.96914358,0.0001000000,12.8143,0,2,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,26,0.00413897,0.99904489,0.10788157,0.97418136,0.0001000000,12.7964,0,3,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,27,0.00435537,0.99872652,0.10278627,0.97607053,0.0001000000,12.9066,0,4,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,28,0.00595852,0.99872652,0.09697509,0.97732997,0.0001000000,13.0992,0,5,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,29,0.00339379,0.99920408,0.09976276,0.97670025,0.0000100000,12.7052,0,6,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,30,0.00327996,0.99904489,0.09031651,0.98047859,0.0000100000,13.1451,0,7,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,31,0.00338640,0.99920408,0.09222507,0.97984887,0.0000100000,12.6687,0,8,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,32,0.00326252,0.99920408,0.09678430,0.97921914,0.0000100000,12.8873,0,9,1,128
grid,grid_efficientnetb0_eca_linear_full,eca,linear,relu,full,2,33,0.00354082,0.99904489,0.10355496,0.97795970,0.0000100000,13.0844,0,10,1,128
