stage,model_name,attention,head,activation,train_scope,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,1,1.04218788,0.67653613,0.94177253,0.73299748,0.0010000000,12.9266,1,0,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,2,0.25880750,0.90958294,0.51135598,0.84193955,0.0010000000,12.8674,1,0,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,3,0.18059310,0.94253422,0.23111677,0.92632242,0.0010000000,12.8250,1,0,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,4,0.11110091,0.96418338,0.24281471,0.93450882,0.0010000000,12.8615,0,1,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,5,0.07089806,0.97659981,0.32028255,0.93324937,0.0010000000,12.7220,0,2,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,6,0.10540285,0.96943649,0.18987795,0.94521411,0.0010000000,12.8257,1,0,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,7,0.06505466,0.97803247,0.15378362,0.95591940,0.0010000000,12.8453,1,0,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,8,0.05229795,0.98519580,0.13407521,0.96473552,0.0010000000,12.9037,1,0,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,9,0.03746076,0.98933461,0.16555686,0.95088161,0.0010000000,12.8130,0,1,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,10,0.03100550,0.99013053,0.13073773,0.97166247,0.0010000000,13.0944,1,0,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,11,0.03551544,0.98901624,0.13021153,0.97544081,0.0010000000,12.7763,1,0,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,12,0.03936725,0.98837950,0.17869275,0.96032746,0.0010000000,12.8415,0,1,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,13,0.03231462,0.99124483,0.18665016,0.95717884,0.0010000000,12.7088,0,2,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,14,0.07732536,0.97612225,0.13861262,0.96536524,0.0010000000,13.0474,0,3,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,15,0.02347120,0.99299586,0.11967105,0.97229219,0.0010000000,12.7758,1,0,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,16,0.03000062,0.99156320,0.16276708,0.96095718,0.0010000000,12.7628,0,1,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,17,0.02908442,0.99108564,0.09308021,0.97984887,0.0010000000,13.0528,1,0,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,18,0.02240608,0.99379179,0.13028599,0.97103275,0.0010000000,12.8396,0,1,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,19,0.02080347,0.99267749,0.20669981,0.96662469,0.0010000000,12.8184,0,2,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,20,0.02214201,0.99299586,0.18741154,0.95340050,0.0010000000,12.8334,0,3,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,21,0.04434326,0.98806113,0.16728902,0.96284635,0.0010000000,12.9101,0,4,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,22,0.01872562,0.99347342,0.16775557,0.97040302,0.0010000000,13.0569,0,5,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,23,0.12931405,0.97134670,0.26460148,0.94647355,0.0001000000,12.9274,0,6,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,24,0.03527262,0.98997135,0.18938493,0.96536524,0.0001000000,13.0352,0,7,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,25,0.01251399,0.99665712,0.15627171,0.97103275,0.0001000000,12.9353,0,8,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,26,0.01028815,0.99681630,0.15438170,0.96977330,0.0001000000,12.6754,0,9,1,128
grid,grid_efficientnetb0_noattn_mlp512_full,none,mlp512,relu,full,1,27,0.01291031,0.99681630,0.16602600,0.97040302,0.0001000000,12.9390,0,10,1,128
