stage,model_name,attention,head,activation,train_scope,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,1,2.48520994,0.29910856,2.62138770,0.35390428,0.0010000000,11.4791,1,0,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,2,1.92192447,0.50668577,2.50433919,0.31801008,0.0010000000,10.8958,1,0,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,3,1.64181435,0.58134352,2.21933975,0.47166247,0.0010000000,11.4008,1,0,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,4,1.44103162,0.63849093,2.36541548,0.33123426,0.0010000000,11.1889,0,1,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,5,1.30340969,0.66746259,2.12016761,0.44521411,0.0010000000,11.1048,1,0,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,6,1.20274599,0.69197708,1.99013406,0.48173804,0.0010000000,12.0439,1,0,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,7,1.11239642,0.71123846,2.16946111,0.37342569,0.0010000000,11.7242,0,1,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,8,1.04573132,0.72524674,1.82865790,0.53211587,0.0010000000,12.1790,1,0,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,9,0.98776007,0.73941420,2.08614075,0.40806045,0.0010000000,12.2504,0,1,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,10,0.94385698,0.75167144,2.02049005,0.42884131,0.0010000000,11.5964,0,2,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,11,0.91159400,0.75612862,1.89348750,0.48173804,0.0010000000,10.8860,0,3,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,12,0.87322121,0.76026743,2.07795158,0.37657431,0.0010000000,11.5769,0,4,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,13,0.84448818,0.76918179,2.01790617,0.39672544,0.0010000000,12.4367,0,5,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,14,0.81787950,0.77905126,1.82630525,0.50314861,0.0010000000,14.7330,1,0,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,15,0.78731928,0.78016555,1.73183678,0.54219144,0.0010000000,16.3719,1,0,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,16,0.75389294,0.79321872,1.82939071,0.48614610,0.0010000000,14.0662,0,1,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,17,0.74173026,0.79146769,1.77427837,0.51826196,0.0010000000,13.6156,0,2,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,18,0.71102476,0.80165552,1.61908514,0.53337531,0.0010000000,14.4467,1,0,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,19,0.70165225,0.80308819,1.58054111,0.58375315,0.0010000000,13.7294,1,0,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,20,0.69261884,0.80006367,1.68564554,0.54911839,0.0010000000,12.9746,0,1,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,21,0.66010960,0.81104744,1.68629767,0.54156171,0.0010000000,11.5915,0,2,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,22,0.66708619,0.81439032,1.75997204,0.50188917,0.0010000000,12.7666,0,3,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,23,0.64439632,0.81852913,1.62439990,0.56045340,0.0010000000,13.1973,0,4,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,24,0.64045446,0.81041070,1.72801451,0.50944584,0.0010000000,14.3459,0,5,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,25,0.63157882,0.82410060,1.69472673,0.51700252,0.0001000000,12.8447,0,6,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,26,0.61616842,0.81964343,1.52467621,0.60075567,0.0001000000,13.9908,1,0,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,27,0.62012503,0.82314550,1.44657137,0.62216625,0.0001000000,12.0027,1,0,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,28,0.61132760,0.82617001,1.66375148,0.53148615,0.0001000000,21.4372,0,1,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,29,0.62612803,0.82107609,1.78570697,0.48047859,0.0001000000,19.2062,0,2,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,30,0.62052333,0.81996180,1.66913732,0.53022670,0.0001000000,18.7009,0,3,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,31,0.59829057,0.82680675,1.64362230,0.53274559,0.0001000000,17.0992,0,4,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,32,0.60574702,0.82760267,1.55483210,0.57619647,0.0001000000,11.5615,0,5,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,33,0.60818431,0.82489653,1.89309031,0.42695214,0.0000100000,11.7057,0,6,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,34,0.59585785,0.83237822,1.82684582,0.46473552,0.0000100000,12.1349,0,7,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,35,0.61205679,0.82107609,1.60795697,0.54974811,0.0000100000,11.7448,0,8,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,36,0.60184503,0.82983126,1.62445562,0.55289673,0.0000100000,11.6916,0,9,1,128
grid,grid_efficientnetb0_eca_linear_added_only,eca,linear,relu,added_only,2,37,0.60518926,0.82632919,1.93978712,0.40869018,0.0000100000,11.7208,0,10,1,128
