stage,model_name,attention,head,activation,train_scope,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,1,1.41200311,0.56001273,1.29061594,0.58060453,0.0010000000,10.8825,1,0,1,128
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,2,0.54686374,0.81375358,1.25589898,0.59571788,0.0010000000,11.2604,1,0,1,128
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,3,0.33235603,0.88809296,1.00015066,0.67191436,0.0010000000,11.0061,1,0,1,128
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,4,0.29654072,0.89987265,0.90602928,0.71284635,0.0010000000,10.2778,1,0,1,128
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,5,0.24219409,0.92120344,0.93545624,0.72292191,0.0010000000,10.9999,0,1,1,128
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,6,0.18806466,0.93775868,0.71038935,0.77770781,0.0010000000,11.2606,1,0,1,128
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,7,0.16192495,0.94667303,0.82260668,0.72544081,0.0010000000,11.0124,0,1,1,128
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,8,0.13806311,0.95224451,0.67181931,0.78400504,0.0010000000,11.2106,1,0,1,128
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,9,0.17098920,0.94396689,0.86589956,0.76007557,0.0010000000,11.7009,0,1,1,128
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,10,0.16969658,0.94492200,0.76810604,0.78589421,0.0010000000,10.5727,0,2,1,128
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,11,0.11422397,0.96243235,0.80217829,0.78148615,0.0010000000,11.1497,0,3,1,128
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,12,0.11968582,0.96195479,0.84495004,0.75440806,0.0010000000,11.2172,0,4,1,128
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,13,0.11987099,0.96179561,0.79900998,0.78337531,0.0010000000,11.8194,0,5,1,128
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,14,0.09132105,0.96609360,0.62396114,0.82052897,0.0010000000,11.6886,1,0,1,128
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,15,0.07627086,0.97214263,0.59944621,0.84319899,0.0010000000,10.6341,1,0,1,128
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,16,0.08131135,0.97262018,0.77175085,0.79093199,0.0010000000,11.5512,0,1,1,128
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,17,0.09058813,0.96832219,0.84450222,0.76952141,0.0010000000,10.7271,0,2,1,128
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,18,0.09100387,0.96800382,0.57402668,0.83501259,0.0010000000,11.1394,1,0,1,128
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,19,0.07624830,0.97405285,0.67353950,0.82178841,0.0010000000,10.7268,0,1,1,128
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,20,0.07041777,0.97723655,0.65538728,0.80793451,0.0010000000,10.5762,0,2,1,128
grid,grid_efficientnetb0_noattn_mlp512_last2,none,mlp512,relu,last2,2,21,0.13952124,0.95160777,0.64034067,0.83186398,0.0010000000,10.7545,0,3,1,128
