stage,model_name,attention,head,activation,train_scope,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,1,1.49546420,0.53008596,1.43539991,0.54030227,0.0010000000,11.5508,1,0,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,2,0.56818372,0.81056988,1.18585026,0.63098237,0.0010000000,10.8897,1,0,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,3,0.38308716,0.87519898,1.24331670,0.58060453,0.0010000000,11.7086,0,1,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,4,0.29684275,0.90226043,0.74573328,0.76700252,0.0010000000,10.5971,1,0,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,5,0.23170033,0.92390958,0.92048674,0.73362720,0.0010000000,11.8178,0,1,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,6,0.21075042,0.93091372,0.77818238,0.77329975,0.0010000000,11.2208,0,2,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,7,0.16739396,0.94110156,0.96608025,0.72229219,0.0010000000,10.2555,0,3,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,8,0.14731907,0.95160777,0.78931709,0.77896725,0.0010000000,9.8044,0,4,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,9,0.15579467,0.95065266,0.63086710,0.81549118,0.0010000000,10.7934,1,0,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,10,0.12591833,0.95733843,0.62467208,0.81360202,0.0010000000,11.2921,1,0,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,11,0.10953531,0.96147724,0.66294592,0.80478589,0.0010000000,10.5987,0,1,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,12,0.09814194,0.96768545,0.63343658,0.81423174,0.0010000000,11.3676,0,2,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,13,0.10945684,0.96195479,0.64462100,0.79345088,0.0010000000,10.1568,0,3,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,14,0.12104962,0.95940783,0.40964180,0.86964736,0.0010000000,10.9399,1,0,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,15,0.09821729,0.96625279,0.44528274,0.85894207,0.0010000000,11.4268,0,1,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,16,0.06533317,0.98169373,0.49757649,0.84697733,0.0010000000,10.9272,0,2,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,17,0.06786523,0.97659981,0.46960585,0.87027708,0.0010000000,11.4985,0,3,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,18,0.08222180,0.97389366,0.63618150,0.82178841,0.0010000000,11.6502,0,4,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,19,0.08384888,0.97246100,0.60836855,0.83753149,0.0010000000,10.3674,0,5,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,20,0.06770869,0.97707736,0.67587042,0.82052897,0.0001000000,10.8043,0,6,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,21,0.05554903,0.98217128,0.61616209,0.84823678,0.0001000000,11.5825,0,7,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,22,0.04340055,0.98487743,0.67940129,0.82745592,0.0001000000,11.7387,0,8,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,23,0.04220464,0.98567335,0.51154194,0.86586902,0.0001000000,10.9250,0,9,1,128
grid,grid_efficientnetb0_se_mlp512_last2,se,mlp512,relu,last2,3,24,0.03800032,0.98822031,0.62413594,0.84068010,0.0001000000,11.1288,0,10,1,128
