stage,model_name,attention,head,activation,train_scope,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,grid_efficientnetb0_se_linear_last2,se,linear,relu,last2,3,1,1.45200169,0.57211079,1.46051729,0.53904282,0.0010000000,12.0851,1,0,1,128
grid,grid_efficientnetb0_se_linear_last2,se,linear,relu,last2,3,2,0.51046106,0.83603948,0.97690958,0.70088161,0.0010000000,12.1211,1,0,1,128
grid,grid_efficientnetb0_se_linear_last2,se,linear,relu,last2,3,3,0.34191373,0.88904807,0.75204388,0.74874055,0.0010000000,11.8007,1,0,1,128
grid,grid_efficientnetb0_se_linear_last2,se,linear,relu,last2,3,4,0.26807623,0.91547278,0.93172089,0.69521411,0.0010000000,11.3305,0,1,1,128
grid,grid_efficientnetb0_se_linear_last2,se,linear,relu,last2,3,5,0.20857617,0.93091372,0.89915842,0.71662469,0.0010000000,11.7469,0,2,1,128
grid,grid_efficientnetb0_se_linear_last2,se,linear,relu,last2,3,6,0.18152611,0.93887297,0.79080525,0.75566751,0.0010000000,11.6889,0,3,1,128
grid,grid_efficientnetb0_se_linear_last2,se,linear,relu,last2,3,7,0.14113164,0.95192614,0.90133001,0.72040302,0.0010000000,11.9592,0,4,1,128
grid,grid_efficientnetb0_se_linear_last2,se,linear,relu,last2,3,8,0.11924155,0.95940783,0.57478699,0.81612091,0.0010000000,11.8498,1,0,1,128
grid,grid_efficientnetb0_se_linear_last2,se,linear,relu,last2,3,9,0.11829256,0.95877109,0.75228261,0.79911839,0.0010000000,11.8824,0,1,1,128
grid,grid_efficientnetb0_se_linear_last2,se,linear,relu,last2,3,10,0.10708909,0.96482012,0.80934871,0.77644836,0.0010000000,10.9872,0,2,1,128
grid,grid_efficientnetb0_se_linear_last2,se,linear,relu,last2,3,11,0.11337005,0.96036294,0.63568590,0.79911839,0.0010000000,11.5180,0,3,1,128
grid,grid_efficientnetb0_se_linear_last2,se,linear,relu,last2,3,12,0.09239639,0.96800382,0.69822171,0.79030227,0.0010000000,11.0564,0,4,1,128
grid,grid_efficientnetb0_se_linear_last2,se,linear,relu,last2,3,13,0.11704445,0.96147724,0.91682496,0.74937028,0.0010000000,11.6373,0,5,1,128
grid,grid_efficientnetb0_se_linear_last2,se,linear,relu,last2,3,14,0.11232596,0.96115887,0.57846363,0.83438287,0.0001000000,11.7108,0,6,1,128
grid,grid_efficientnetb0_se_linear_last2,se,linear,relu,last2,3,15,0.07037766,0.97612225,0.70129519,0.78841310,0.0001000000,12.2268,0,7,1,128
grid,grid_efficientnetb0_se_linear_last2,se,linear,relu,last2,3,16,0.06437579,0.97787329,0.59213106,0.82304786,0.0001000000,11.9965,0,8,1,128
grid,grid_efficientnetb0_se_linear_last2,se,linear,relu,last2,3,17,0.06114198,0.97978351,0.64314899,0.80793451,0.0001000000,11.9824,0,9,1,128
grid,grid_efficientnetb0_se_linear_last2,se,linear,relu,last2,3,18,0.05985603,0.97962432,0.65341330,0.80730479,0.0001000000,11.8206,0,10,1,128
