stage,model_name,attention,head,activation,train_scope,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,1,1.57952102,0.54027380,1.48293933,0.54659950,0.0010000000,11.0850,1,0,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,2,0.62679539,0.81470869,1.13550330,0.64483627,0.0010000000,11.0442,1,0,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,3,0.41091979,0.86994588,1.06564058,0.66372796,0.0010000000,10.6314,1,0,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,4,0.29026827,0.90608087,0.94472555,0.68828715,0.0010000000,10.1312,1,0,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,5,0.21387857,0.92979943,0.75808801,0.76133501,0.0010000000,11.3749,1,0,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,6,0.18205473,0.93982808,0.71150419,0.77455919,0.0010000000,11.0041,1,0,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,7,0.18214999,0.93950971,0.65091715,0.81171285,0.0010000000,9.9352,1,0,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,8,0.13804346,0.95622413,0.60618717,0.80730479,0.0010000000,10.6643,1,0,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,9,0.14046537,0.95574658,0.54521140,0.83753149,0.0010000000,11.1494,1,0,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,10,0.12673931,0.95829354,0.70809683,0.79596977,0.0010000000,10.5196,0,1,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,11,0.10455690,0.96386501,0.73233079,0.79722922,0.0010000000,10.0911,0,2,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,12,0.08946541,0.97246100,0.56972588,0.82682620,0.0010000000,11.1192,0,3,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,13,0.08596236,0.97070996,0.46755355,0.85957179,0.0010000000,11.2825,1,0,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,14,0.07853545,0.97150589,0.65571730,0.82052897,0.0010000000,10.8461,0,1,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,15,0.08795216,0.97007323,0.67852109,0.80667506,0.0010000000,11.1999,0,2,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,16,0.07165282,0.97787329,0.66192536,0.80541562,0.0010000000,11.0443,0,3,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,17,0.06038498,0.98089780,0.43448682,0.86712846,0.0010000000,11.3999,1,0,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,18,0.07875889,0.97484877,0.48271155,0.85831234,0.0010000000,10.6916,0,1,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,19,0.07581027,0.97516714,0.53915735,0.84382872,0.0010000000,10.1203,0,2,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,20,0.06341241,0.97930595,0.63326755,0.79345088,0.0010000000,10.9142,0,3,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,21,0.09795555,0.96800382,0.57662522,0.83186398,0.0010000000,11.0822,0,4,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,22,0.06544942,0.97755492,0.74160128,0.78715365,0.0010000000,11.1427,0,5,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,23,0.07861424,0.97405285,0.50438009,0.85264484,0.0001000000,11.2809,0,6,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,24,0.04975042,0.98408150,0.51862220,0.84760705,0.0001000000,10.6949,0,7,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,25,0.04628208,0.98599172,0.58322806,0.82871537,0.0001000000,11.0453,0,8,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,26,0.04332933,0.98678765,0.50846581,0.85327456,0.0001000000,11.1260,0,9,1,128
grid,grid_efficientnetb0_eca_linear_last2,eca,linear,relu,last2,1,27,0.04353051,0.98742439,0.57458944,0.83375315,0.0001000000,10.4324,0,10,1,128
