stage,model_name,attention,head,activation,train_scope,seed,epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec,is_best,early_stop_counter,grad_accum_steps,effective_batch_size
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,1,1.03848241,0.69134034,0.65027474,0.78715365,0.0010000000,12.9340,1,0,1,128
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,2,0.22700744,0.92534225,0.26083459,0.91246851,0.0010000000,13.0658,1,0,1,128
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,3,0.12610447,0.95861191,0.35223630,0.90680101,0.0010000000,13.2909,0,1,1,128
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,4,0.07611226,0.97707736,0.40126815,0.88161209,0.0010000000,12.9223,0,2,1,128
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,5,0.08594711,0.97309774,0.17987891,0.94458438,0.0010000000,13.0409,1,0,1,128
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,6,0.09076140,0.96975486,0.48215716,0.88790932,0.0010000000,13.2858,0,1,1,128
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,7,0.07850646,0.97628144,0.21109427,0.92758186,0.0010000000,12.8852,0,2,1,128
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,8,0.04816260,0.98535498,0.18222828,0.96095718,0.0010000000,12.7587,0,3,1,128
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,9,0.08241755,0.97453040,0.21032232,0.94962217,0.0010000000,13.1083,0,4,1,128
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,10,0.02930602,0.99124483,0.10048743,0.96914358,0.0010000000,13.6916,1,0,1,128
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,11,0.01713193,0.99522445,0.08586384,0.97732997,0.0010000000,13.1229,1,0,1,128
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,12,0.01980108,0.99315505,0.14711566,0.96536524,0.0010000000,12.9651,0,1,1,128
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,13,0.06660168,0.98042025,0.22618011,0.94962217,0.0010000000,13.2787,0,2,1,128
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,14,0.06348021,0.97819166,0.13964217,0.96410579,0.0010000000,13.3231,0,3,1,128
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,15,0.04018790,0.98742439,0.22801023,0.94836272,0.0010000000,13.0150,0,4,1,128
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,16,0.02938533,0.99188157,0.10671566,0.97355164,0.0010000000,13.2174,0,5,1,128
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,17,0.01755322,0.99570201,0.09583497,0.97858942,0.0001000000,12.7605,0,6,1,128
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,18,0.01113607,0.99713467,0.09078567,0.98173804,0.0001000000,13.0053,0,7,1,128
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,19,0.00859149,0.99745304,0.08889765,0.98110831,0.0001000000,13.0680,0,8,1,128
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,20,0.00891942,0.99713467,0.09211134,0.98362720,0.0001000000,12.9316,0,9,1,128
grid,grid_efficientnetb0_se_linear_full,se,linear,relu,full,3,21,0.00448588,0.99872652,0.08745588,0.98362720,0.0001000000,13.1755,0,10,1,128
