method,epsilon_px,n_test,clean_accuracy,adv_accuracy,accuracy_drop,attack_success_rate_clean_correct,changed_prediction_rate,adv_precision_macro,adv_recall_macro,adv_f1_macro,mean_clean_conf,mean_adv_conf,mean_linf_px,mean_l2,mean_l0_area,mean_layercam_mask_area,mean_mae,mean_mse,mean_psnr,mean_ssim,pgd_steps,alpha_px,random_start,layercam_threshold
standard_pgd,0.25,14471,0.874093,0.123972,0.750121,0.858171,0.758344,0.147101,0.144058,0.133226,0.945803,0.954594,0.250004,0.685446,0.959780,1.000000,0.00082608,0.00000078,61.081814,0.999991,10,0.0625,1,
